,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
5182,0,0,0,0,0,0,76,0,0,69,225,0,-1,-1,-1,118,0,0,0,82,0,-1,-1,-1,540,27,26,323,423,549,179,64,664,-1,-1,-1,54,32,153
5649,-1,-1,-1,0,0,0,-1,-1,-1,0,225,0,0,0,21,0,0,0,569,82,0,-1,-1,-1,-1,-1,-1,323,0,549,179,64,384,0,16,139,54,230,153
5672,-1,-1,-1,0,0,0,-1,-1,-1,37,225,0,0,155,0,0,0,170,0,82,0,100,0,381,0,0,36,0,47,549,-1,-1,-1,0,0,608,100000003,100000003,153
5770,-1,-1,-1,0,0,299,-1,-1,-1,0,225,189,0,0,0,0,0,528,24,82,254,-1,-1,-1,737,0,908,7,0,549,96,64,399,0,0,232,-1,-1,-1
5899,0,0,453,0,0,0,0,0,0,0,225,0,0,0,0,0,173,0,0,82,0,0,76,69,0,120,0,7,676,549,0,64,399,100000003,100000003,166,23,89,153
7256,0,220,0,6,0,657,-1,-1,-1,0,225,55,0,0,0,0,17,0,391,82,440,-1,-1,-1,0,0,0,7,138,549,0,64,399,-1,-1,-1,-1,-1,-1
11193,0,0,226,0,0,0,525,0,43,-1,-1,-1,0,0,0,458,0,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,34,64,399,100000005,-1,100000005,183,411,153
12539,-1,-1,-1,-1,-1,-1,0,0,0,0,225,207,100000003,100000003,0,0,358,0,538,82,0,-1,-1,-1,540,0,518,-1,-1,-1,-1,-1,-1,394,0,139,54,32,153
13067,-1,-1,-1,427,359,0,0,0,0,550,225,43,0,0,0,0,0,170,838,82,156,473,311,381,-1,-1,-1,0,0,549,100000005,-1,100000005,0,272,538,0,246,153
13822,0,220,426,0,0,0,0,287,169,0,225,1,0,0,0,195,0,36,0,82,0,-1,-1,-1,352,0,0,7,0,549,0,64,399,0,0,332,-1,-1,-1
13984,0,0,0,289,0,0,445,0,35,0,225,0,-1,-1,-1,166,510,170,0,82,0,0,0,381,0,20,386,0,0,549,0,64,28,0,9,140,-1,-1,-1
14746,0,0,0,0,113,92,0,590,0,0,225,0,0,83,0,0,0,121,0,82,0,-1,-1,-1,-1,-1,-1,323,423,549,179,64,3,-1,-1,-1,54,6,153
14798,0,0,226,0,0,0,0,0,365,0,225,189,0,0,0,-1,-1,-1,142,82,254,-1,-1,-1,166,196,0,7,0,549,40,64,399,0,310,0,351,234,153
14911,0,0,0,0,0,0,0,0,0,0,225,189,0,388,0,-1,-1,-1,134,82,254,-1,-1,-1,737,0,0,7,162,549,0,64,399,207,149,232,162,48,153
16236,0,0,0,100000003,100000003,0,56,80,268,0,225,0,0,0,2,-1,-1,-1,0,82,0,0,0,231,0,120,0,7,0,549,0,64,399,100000003,100000003,6,-1,-1,-1
16259,0,254,0,-1,-1,-1,-1,-1,-1,0,225,0,0,0,0,-1,-1,-1,-1,-1,-1,60,0,0,0,120,0,7,0,549,0,64,399,100000003,100000003,492,21,569,153
16931,0,0,0,0,0,0,255,0,0,0,225,189,0,270,0,0,0,528,24,82,254,-1,-1,-1,737,13,0,7,34,549,-1,-1,-1,912,0,232,783,52,153
17526,-1,-1,-1,0,0,162,0,0,0,0,225,189,0,17,0,0,0,528,0,82,254,-1,-1,-1,737,439,72,7,0,549,143,64,399,-1,-1,-1,240,0,153
17563,-1,-1,-1,0,0,0,0,0,246,34,225,180,0,0,0,0,0,170,166,82,0,0,0,381,-1,-1,-1,148,0,549,-1,-1,-1,0,18,0,36,0,153
18606,-1,-1,-1,340,0,0,0,148,0,0,225,1,77,0,0,0,0,0,0,82,0,-1,-1,-1,-1,-1,-1,7,0,549,624,64,399,0,1,90,-1,-1,-1
18930,0,0,160,0,0,0,0,0,171,0,225,189,0,0,0,0,84,528,0,82,254,-1,-1,-1,737,0,0,7,84,549,0,64,399,207,478,232,162,0,153
