,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
3927,-1,-1,-1,0,0,0,-1,-1,-1,124,0,0,0,0,623,0,0,0,100000003,100000003,0,27,16,0,233,0,95,459,0,0,3,327,303,367,374,227,50,177,387
6231,-1,-1,-1,0,0,0,-1,-1,-1,105,0,5,0,240,0,0,0,0,65,0,0,-1,-1,-1,0,161,0,52,0,189,3,0,64,100000005,-1,100000005,-1,-1,-1
6534,-1,-1,-1,0,0,0,-1,-1,-1,0,62,140,100000003,100000003,8,-1,-1,-1,0,0,83,7,290,0,0,596,0,-1,-1,-1,3,26,303,-1,-1,-1,50,110,29
8748,0,704,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,274,0,0,847,0,592,0,0,231,0,707,0,-1,-1,-1,3,67,0,568,374,28,50,100000006,100000006
9603,-1,-1,-1,0,0,0,-1,-1,-1,0,0,5,161,240,131,195,0,0,65,0,0,0,0,95,0,161,472,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,102,1
10202,0,0,0,0,0,0,-1,-1,-1,0,82,0,0,0,54,274,737,51,847,0,5,546,77,0,0,530,165,0,0,32,3,0,33,-1,-1,-1,50,0,86
10587,-1,-1,-1,191,0,532,-1,-1,-1,617,0,0,0,0,411,226,0,70,-1,-1,-1,-1,-1,-1,182,428,0,100000003,100000003,233,3,135,272,0,374,9,50,585,1
13502,0,0,0,0,0,0,-1,-1,-1,0,0,0,279,14,0,274,0,0,-1,-1,-1,-1,-1,-1,32,0,0,2,0,32,3,695,201,568,374,1,-1,-1,-1
14514,-1,-1,-1,0,0,0,-1,-1,-1,44,0,0,-1,-1,-1,0,0,391,143,557,0,34,0,80,0,0,0,0,0,153,3,0,64,67,374,412,50,42,1
14631,0,0,0,0,0,5,-1,-1,-1,0,0,0,0,0,4,86,0,0,0,0,0,0,95,0,13,0,95,459,0,840,3,503,303,367,374,519,50,0,387
14888,0,0,0,-1,-1,-1,-1,-1,-1,617,0,751,0,0,0,-1,-1,-1,74,0,398,-1,-1,-1,0,0,0,100000003,100000003,233,3,0,0,0,374,9,50,585,1
15448,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,250,0,0,707,0,0,217,32,3,182,783,568,374,27,-1,-1,-1
15502,-1,-1,-1,0,0,0,-1,-1,-1,120,17,0,-1,-1,-1,0,0,210,0,0,83,-1,-1,-1,0,596,0,0,0,299,3,26,303,367,374,428,50,110,126
16243,0,0,0,0,0,0,-1,-1,-1,0,0,5,0,240,0,0,0,16,0,0,64,153,377,95,-1,-1,-1,100000005,-1,100000005,3,323,64,100000005,-1,100000005,50,338,1
18837,0,0,0,15,0,0,-1,-1,-1,0,0,5,0,240,0,1,0,0,383,0,43,0,0,0,0,0,0,0,626,0,3,4,64,100000005,-1,100000005,50,0,1
19166,0,333,0,0,149,0,-1,-1,-1,0,0,74,-1,-1,-1,274,0,0,847,60,0,0,10,2,0,0,280,0,0,32,3,0,0,-1,-1,-1,-1,-1,-1
19661,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,80,0,0,274,171,0,847,0,287,0,0,0,0,707,0,274,0,32,3,65,0,568,374,28,50,100000006,100000006
