,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
8918,0,0,0,0,0,408,737,0,0,0,0,0,52,0,0,0,0,0,0,842,86,0,139,0,0,0,0,99,342,0,100000005,-1,100000005,-1,-1,-1,100000005,-1,100000005
11125,0,0,0,12,0,686,0,201,199,0,729,0,-1,-1,-1,360,0,53,0,37,0,0,25,571,-1,-1,-1,0,0,135,100000005,-1,100000005,-1,-1,-1,-1,-1,-1
11711,0,218,352,12,0,87,0,631,41,0,729,14,-1,-1,-1,0,0,186,0,0,265,48,0,0,0,0,0,-1,-1,-1,0,0,0,2,720,35,178,6,717
14134,-1,-1,-1,12,0,0,0,201,199,0,729,0,141,98,0,0,0,0,-1,-1,-1,-1,-1,-1,0,120,0,0,146,135,0,0,0,0,0,34,-1,-1,-1
16616,0,0,0,12,418,162,0,201,199,0,729,208,141,0,319,146,0,0,258,37,0,-1,-1,-1,224,120,0,125,0,135,0,389,0,25,331,34,-1,-1,-1
16632,0,0,352,12,927,0,-1,-1,-1,168,729,0,0,24,0,42,0,60,73,0,0,48,89,75,0,0,0,0,0,0,0,100000006,100000006,0,631,0,289,53,717
17061,0,0,0,12,0,0,0,201,199,0,729,208,141,0,0,0,176,0,377,37,0,0,80,571,0,120,137,0,138,135,338,306,0,0,0,34,235,779,84
17939,0,0,352,12,0,284,2,492,55,168,729,0,0,0,24,-1,-1,-1,242,0,581,-1,-1,-1,0,0,0,100000003,100000003,404,0,0,119,320,631,366,-1,-1,-1
19366,0,0,51,123,184,0,0,0,0,0,578,0,0,0,0,0,767,0,-1,-1,-1,229,139,646,0,0,0,522,342,0,100000005,-1,100000005,0,57,0,213,137,2
20898,-1,-1,-1,12,106,0,0,0,0,0,729,0,0,105,0,42,0,0,500,514,765,48,319,0,743,0,0,682,0,0,0,377,435,7,631,508,0,0,717
21439,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,317,48,0,0,0,139,0,72,49,0,82,342,0,-1,-1,-1,387,0,75,100000005,-1,100000005
21963,0,0,250,12,0,0,0,201,199,58,729,0,141,0,0,0,0,0,0,37,142,75,0,571,-1,-1,-1,0,0,135,0,0,731,0,95,34,0,779,84
22243,0,0,0,12,0,0,0,201,199,0,729,211,141,0,0,408,479,0,101,37,0,-1,-1,-1,0,120,0,0,0,135,0,0,382,0,99,34,3,779,84
23068,0,0,0,-1,-1,-1,0,201,199,0,729,208,141,0,0,0,155,0,0,37,11,523,80,571,151,120,0,0,413,135,0,0,441,0,0,34,34,779,84
23376,0,0,0,12,0,0,0,201,0,0,729,0,141,0,0,0,0,0,0,37,11,0,0,0,0,120,0,685,0,135,0,0,0,0,0,34,-1,-1,-1
23652,0,0,0,12,0,89,123,201,199,0,729,0,-1,-1,-1,285,0,0,306,37,29,0,0,571,0,120,0,0,865,135,0,0,0,0,379,34,-1,-1,-1
23782,0,0,0,12,0,0,-1,-1,-1,0,729,208,141,0,0,0,0,0,0,37,0,0,80,571,0,120,0,7,0,135,338,0,0,0,115,34,299,779,84
