,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
9431,0,0,0,0,0,0,0,224,104,0,160,0,0,0,0,0,651,61,0,5,0,197,57,139,0,292,374,-1,-1,-1,93,0,0,-1,-1,-1,50,46,0
9927,-1,-1,-1,0,0,0,0,0,101,483,160,0,-1,-1,-1,-1,-1,-1,613,333,0,0,0,139,0,354,0,-1,-1,-1,314,177,0,0,105,60,-1,-1,-1
12747,0,16,581,0,87,0,0,0,101,-1,-1,-1,-1,-1,-1,191,512,0,613,0,358,0,0,139,0,0,0,472,261,149,0,167,99,0,278,60,-1,-1,-1
14439,0,0,0,23,0,0,0,0,0,0,160,0,79,0,0,0,0,0,131,0,0,382,0,139,0,0,751,-1,-1,-1,0,897,337,549,382,60,534,184,19
15471,0,0,581,0,87,0,0,0,101,-1,-1,-1,0,0,0,0,512,0,613,0,0,0,0,139,0,223,0,472,261,137,0,167,99,0,278,60,800,63,597
19485,0,0,0,0,0,0,0,526,101,-1,-1,-1,31,207,0,0,0,382,613,100000006,100000006,0,0,139,0,0,0,0,0,0,0,393,586,465,76,60,0,100000006,100000006
20967,-1,-1,-1,-1,-1,-1,247,1,0,0,160,0,-1,-1,-1,0,0,61,100000005,-1,100000005,0,97,139,0,0,186,0,100000006,100000006,5,405,175,-1,-1,-1,42,347,0
21846,0,0,468,0,0,0,0,578,101,0,160,0,0,207,645,-1,-1,-1,613,0,317,0,0,139,0,754,0,0,0,0,524,393,42,113,9,60,769,755,0
23278,0,0,0,0,0,406,23,0,101,766,160,219,-1,-1,-1,699,0,327,613,77,0,73,0,139,-1,-1,-1,668,402,0,-1,-1,-1,142,116,60,-1,-1,-1
23345,0,24,0,-1,-1,-1,0,0,0,-1,-1,-1,128,0,0,-1,-1,-1,0,0,0,0,0,139,694,658,0,-1,-1,-1,-1,-1,-1,549,0,60,100000005,-1,100000005
24239,-1,-1,-1,9,0,0,-1,-1,-1,0,160,503,0,0,0,-1,-1,-1,-1,-1,-1,100000003,100000003,139,197,0,55,-1,-1,-1,100000005,-1,100000005,52,0,60,233,9,280
24283,0,0,0,0,180,0,0,0,0,0,160,111,79,0,0,0,433,0,0,0,12,382,0,139,-1,-1,-1,0,0,0,0,0,337,549,382,60,9,184,150
25486,0,0,0,0,0,0,220,0,0,0,160,0,46,0,0,-1,-1,-1,0,756,0,2,0,139,0,0,491,-1,-1,-1,-1,-1,-1,549,342,60,99,343,21
27407,0,0,0,206,0,0,0,0,101,119,160,0,0,409,81,0,420,0,-1,-1,-1,100000003,100000003,139,0,263,0,141,0,0,0,0,0,373,0,60,100000003,100000003,280
