,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
2517,0,0,0,0,0,0,0,45,31,0,221,554,0,65,56,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,100000003,100000003,0,0,0,570,100000005,-1,100000005
3315,0,0,0,0,18,397,-1,-1,-1,0,0,0,0,0,0,788,0,284,45,0,480,0,0,103,0,97,51,100000005,-1,100000005,0,100000006,100000006,730,584,119,100000005,-1,100000005
3705,0,0,282,292,0,0,-1,-1,-1,0,100000006,100000006,0,0,0,788,0,0,0,0,20,0,0,620,145,18,51,122,0,0,-1,-1,-1,476,53,381,100000005,-1,100000005
5673,0,0,0,0,0,296,0,0,0,0,0,0,-1,-1,-1,788,0,32,-1,-1,-1,0,128,0,36,9,51,25,117,0,-1,-1,-1,-1,-1,-1,100000005,-1,100000005
6348,0,0,0,0,0,0,0,0,0,0,43,709,-1,-1,-1,788,0,76,0,35,0,737,128,0,36,0,51,158,119,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
7494,0,0,0,0,49,695,0,0,0,693,0,488,39,0,177,248,171,0,130,100000006,100000006,0,1,0,0,0,151,100000005,-1,100000005,100000005,-1,100000005,35,245,0,7,11,558
12406,0,560,0,0,0,0,0,0,31,81,221,0,0,0,56,788,0,344,0,359,0,688,36,76,-1,-1,-1,0,0,0,99,117,0,-1,-1,-1,100000005,-1,100000005
15266,0,0,0,0,0,0,-1,-1,-1,1,221,5,354,0,56,788,653,0,-1,-1,-1,0,36,0,0,0,51,0,212,0,235,0,287,0,0,327,100000005,-1,100000005
15936,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,328,0,121,38,269,104,36,78,51,155,0,0,-1,-1,-1,-1,-1,-1,100000005,-1,100000005
16244,0,0,0,0,0,0,-1,-1,-1,157,0,279,-1,-1,-1,788,0,289,0,0,0,-1,-1,-1,0,177,51,249,235,153,186,0,0,186,0,63,100000005,-1,100000005
16568,0,45,0,0,0,0,0,0,48,-1,-1,-1,0,100000006,100000006,788,0,0,328,371,0,0,318,0,36,30,51,-1,-1,-1,0,0,455,-1,-1,-1,100000005,-1,100000005
