,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
9524,0,0,0,0,0,76,0,0,355,0,0,0,0,0,0,311,0,422,382,0,115,-1,-1,-1,700,0,0,0,388,3,80,0,0,-1,-1,-1,113,114,782
13101,0,0,19,0,0,0,0,0,48,0,0,0,0,404,0,0,0,0,0,0,115,0,79,294,-1,-1,-1,0,388,0,332,0,0,339,13,12,-1,-1,-1
13210,0,0,0,0,0,0,-1,-1,-1,0,402,0,-1,-1,-1,0,0,162,104,77,115,213,79,294,700,0,45,18,388,3,-1,-1,-1,339,13,43,782,885,782
13369,0,0,209,-1,-1,-1,611,0,0,0,12,0,100000003,100000003,86,236,0,82,0,0,115,527,79,294,700,166,0,18,388,26,-1,-1,-1,339,13,0,-1,-1,-1
14739,0,0,0,0,0,0,0,0,21,0,0,0,242,0,135,36,417,315,0,129,420,0,518,294,546,100000006,100000006,100000005,-1,100000005,837,0,0,118,0,121,100000005,-1,100000005
15337,0,0,316,328,0,0,0,0,0,0,0,0,0,404,0,0,0,53,0,0,115,0,79,294,-1,-1,-1,0,388,265,0,0,0,339,13,12,-1,-1,-1
15826,0,0,464,6,0,0,268,0,0,180,389,481,0,0,0,448,0,0,0,527,115,-1,-1,-1,700,8,414,0,388,0,12,0,59,0,13,118,390,16,782
16682,0,0,0,-1,-1,-1,0,0,21,0,100000006,100000006,242,0,0,0,0,315,405,129,0,0,518,294,17,100000006,100000006,100000005,-1,100000005,77,0,0,118,248,0,164,433,473
16932,0,0,0,0,0,0,0,697,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,115,0,0,294,700,0,4,0,388,0,-1,-1,-1,185,13,0,-1,-1,-1
17172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,199,0,0,115,254,8,294,-1,-1,-1,0,388,0,-1,-1,-1,570,13,187,558,246,782
18010,-1,-1,-1,8,0,78,0,0,114,0,0,306,-1,-1,-1,0,0,55,0,0,115,0,79,294,700,104,0,0,388,0,0,0,0,339,13,687,358,481,782
18397,0,0,0,0,620,0,-1,-1,-1,0,402,0,145,318,53,-1,-1,-1,0,36,115,-1,-1,-1,700,0,0,18,388,3,6,600,0,339,13,0,0,885,782
18513,0,0,0,0,0,0,611,0,0,0,310,0,0,0,0,0,109,82,0,0,115,-1,-1,-1,700,0,0,18,388,26,85,0,480,339,13,276,50,461,782
18853,0,0,0,6,0,0,268,0,0,294,389,481,0,0,0,448,0,0,0,0,115,0,0,294,700,8,414,414,388,0,154,0,59,807,13,118,390,0,782
19105,0,0,0,6,35,0,268,0,0,-1,-1,-1,0,17,0,133,0,35,0,0,115,0,0,294,700,8,0,-1,-1,-1,-1,-1,-1,0,13,118,-1,-1,-1
19143,0,256,38,0,69,0,611,0,169,0,402,0,-1,-1,-1,0,0,0,-1,-1,-1,291,79,294,700,0,0,18,388,3,0,214,52,339,13,0,-1,-1,-1
19766,0,0,0,6,0,0,268,0,0,-1,-1,-1,0,0,430,0,70,32,0,0,115,14,567,294,700,8,0,0,388,0,635,0,59,871,13,118,390,0,782
19800,0,0,0,0,0,0,0,0,0,431,0,3,0,0,0,0,0,0,267,0,115,0,0,294,700,349,387,382,388,0,147,0,0,185,13,0,-1,-1,-1
20963,0,0,0,40,0,0,611,0,0,0,402,94,145,0,147,-1,-1,-1,0,0,115,-1,-1,-1,700,0,397,18,388,3,100000003,100000003,0,-1,-1,-1,27,885,782
21022,-1,-1,-1,-1,-1,-1,268,0,0,-1,-1,-1,0,0,0,0,0,32,0,531,115,14,0,294,700,8,0,0,388,0,635,0,59,0,13,118,390,0,782
21611,0,0,0,98,340,0,611,0,0,0,402,0,145,0,0,640,0,55,0,36,115,0,79,294,700,0,0,-1,-1,-1,6,0,277,-1,-1,-1,0,885,782
22301,0,0,847,0,0,0,0,0,21,0,0,0,242,0,0,0,0,315,209,129,0,0,518,294,347,100000006,100000006,100000005,-1,100000005,106,0,0,-1,-1,-1,62,433,65
22810,0,0,113,0,30,42,0,0,0,0,0,0,-1,-1,-1,0,320,0,-1,-1,-1,0,79,294,700,0,208,0,388,0,0,199,92,339,13,180,-1,-1,-1
23596,0,0,0,0,28,0,0,0,0,71,0,0,412,0,0,-1,-1,-1,0,0,115,350,79,294,700,43,0,0,388,217,0,100000006,100000006,339,13,0,358,67,782
24030,0,0,0,0,0,0,0,0,0,0,0,18,0,737,0,77,0,0,232,244,115,0,79,294,700,25,33,18,388,0,27,25,0,339,13,220,211,25,782
24033,0,0,0,0,0,0,611,0,0,0,402,336,145,0,134,640,0,0,0,36,115,0,79,294,700,96,0,18,388,3,6,251,0,339,13,232,0,885,782
24290,0,0,0,0,0,893,0,0,0,0,0,0,0,737,168,-1,-1,-1,0,244,115,0,79,294,700,0,0,18,388,15,0,249,197,339,13,0,-1,-1,-1
25234,0,611,0,0,682,0,0,0,0,0,0,405,0,404,0,0,0,0,0,0,115,-1,-1,-1,700,848,0,0,388,0,0,751,276,339,13,823,358,0,782
25757,0,0,0,0,0,0,-1,-1,-1,237,0,0,-1,-1,-1,-1,-1,-1,0,188,115,0,79,294,700,0,0,18,388,26,85,103,163,-1,-1,-1,52,0,782
25801,0,0,0,0,0,0,611,0,0,0,0,0,-1,-1,-1,0,0,82,-1,-1,-1,0,79,294,700,169,0,18,388,26,85,0,0,339,13,0,246,0,782
25844,0,0,0,0,0,0,611,0,0,0,0,418,0,0,13,41,109,82,0,0,115,-1,-1,-1,700,0,0,18,388,26,85,0,480,-1,-1,-1,50,0,782
26250,-1,-1,-1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,115,0,0,294,-1,-1,-1,-1,-1,-1,137,47,72,185,13,0,82,694,782
27256,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,145,0,0,0,0,0,0,0,115,-1,-1,-1,700,0,397,18,388,3,64,0,612,339,13,735,-1,-1,-1
27737,0,0,117,0,0,125,-1,-1,-1,0,260,530,-1,-1,-1,320,0,0,-1,-1,-1,766,79,294,700,0,708,-1,-1,-1,0,0,15,-1,-1,-1,-1,-1,-1
27743,0,0,0,6,0,173,0,140,0,-1,-1,-1,0,0,455,0,0,0,0,0,115,0,2,294,700,113,0,0,388,0,100000005,-1,100000005,297,13,173,65,0,782
28039,0,0,0,-1,-1,-1,0,0,0,0,0,39,0,0,536,311,0,0,0,0,115,0,8,294,700,0,361,-1,-1,-1,80,34,0,0,13,110,0,0,782
30019,-1,-1,-1,-1,-1,-1,268,0,0,0,389,481,345,0,0,68,0,0,0,0,115,-1,-1,-1,700,8,0,261,388,0,402,255,59,-1,-1,-1,390,0,782
30533,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,145,141,0,0,424,0,-1,-1,-1,0,79,294,-1,-1,-1,18,388,3,6,123,0,-1,-1,-1,35,885,782
31561,0,0,0,0,0,0,611,0,0,-1,-1,-1,0,215,0,99,0,0,0,0,115,-1,-1,-1,700,150,0,-1,-1,-1,100000003,100000003,129,-1,-1,-1,59,69,782
31595,-1,-1,-1,0,0,483,0,103,287,0,0,55,0,0,37,248,12,284,0,279,115,103,79,294,-1,-1,-1,0,388,0,0,0,0,222,13,675,93,286,782
31627,0,0,38,0,0,0,611,320,0,-1,-1,-1,145,0,563,0,0,73,49,0,115,0,79,294,700,0,330,18,388,3,-1,-1,-1,339,13,400,166,885,782
32044,0,0,113,0,0,303,0,0,0,0,0,0,356,404,0,-1,-1,-1,0,0,115,0,79,294,700,0,208,0,388,0,0,254,45,339,13,180,-1,-1,-1
32569,0,0,0,0,0,0,611,0,0,0,0,0,0,373,0,0,0,82,0,186,115,137,79,294,700,0,379,-1,-1,-1,85,794,0,339,13,537,457,0,782
33185,0,0,0,0,0,0,182,2,0,0,0,0,0,404,0,0,0,0,-1,-1,-1,-1,-1,-1,700,0,0,160,388,0,0,51,0,339,13,63,-1,-1,-1
33397,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,115,0,79,294,700,0,0,0,388,130,100000005,-1,100000005,339,13,12,-1,-1,-1
34020,0,0,4,-1,-1,-1,611,0,0,215,0,0,-1,-1,-1,0,0,0,-1,-1,-1,371,79,294,700,0,0,-1,-1,-1,100000003,100000003,129,339,13,0,59,311,782
34152,0,0,0,6,728,0,268,0,0,-1,-1,-1,-1,-1,-1,661,0,0,0,0,115,0,0,294,-1,-1,-1,-1,-1,-1,0,118,59,0,13,118,390,32,782
34428,0,0,0,0,150,0,-1,-1,-1,0,0,0,11,404,0,11,58,0,395,430,115,4,79,294,700,119,0,0,388,0,0,0,0,339,13,63,-1,-1,-1
34431,0,0,0,0,0,0,-1,-1,-1,310,9,0,0,215,0,0,100000006,100000006,46,0,115,0,79,294,700,150,0,18,388,0,-1,-1,-1,-1,-1,-1,59,0,782
34454,0,0,249,0,0,0,182,0,0,0,17,0,0,404,0,0,0,0,-1,-1,-1,-1,-1,-1,700,134,0,-1,-1,-1,0,51,0,339,13,63,-1,-1,-1
34548,-1,-1,-1,6,0,0,268,0,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,115,-1,-1,-1,-1,-1,-1,100000005,-1,100000005,23,118,59,0,13,118,390,0,782
35159,-1,-1,-1,756,0,0,0,0,0,0,248,0,0,0,0,311,0,0,0,99,115,-1,-1,-1,700,0,0,-1,-1,-1,80,0,0,496,13,11,285,246,782
35697,0,149,0,857,0,0,0,4,0,0,0,0,69,0,0,23,0,0,0,0,115,-1,-1,-1,700,258,0,26,388,417,0,232,185,339,13,212,358,582,782
35823,0,0,0,0,0,0,611,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,115,410,79,294,700,0,252,18,388,26,85,0,94,-1,-1,-1,50,462,782
36074,0,0,0,19,620,0,611,0,0,-1,-1,-1,145,318,0,-1,-1,-1,58,36,115,-1,-1,-1,700,0,0,18,388,3,6,40,0,339,13,0,431,885,782
36172,0,0,0,-1,-1,-1,0,0,48,0,617,0,-1,-1,-1,-1,-1,-1,0,67,115,0,79,294,700,0,0,0,388,0,332,0,0,339,13,12,-1,-1,-1
36757,0,0,0,360,0,0,-1,-1,-1,0,0,0,-1,-1,-1,175,0,82,0,527,115,-1,-1,-1,700,0,0,18,388,26,-1,-1,-1,339,13,0,69,0,782
37089,-1,-1,-1,6,0,0,268,0,0,0,0,150,-1,-1,-1,0,327,0,0,0,115,-1,-1,-1,700,8,0,0,388,0,0,0,0,0,13,118,390,0,782
37113,0,0,0,0,0,125,0,943,0,0,260,530,588,0,447,0,0,0,0,0,115,766,79,294,-1,-1,-1,217,388,0,0,0,15,339,13,0,358,47,782
37225,0,0,0,6,0,0,268,0,0,-1,-1,-1,0,17,0,0,270,35,0,0,115,0,0,294,700,8,0,0,388,664,-1,-1,-1,0,13,118,390,42,782
37259,0,0,0,0,0,0,-1,-1,-1,0,402,0,145,0,0,0,0,0,0,0,115,0,79,294,-1,-1,-1,-1,-1,-1,-1,-1,-1,339,13,269,0,885,782
37642,-1,-1,-1,0,0,0,339,0,0,0,0,0,0,404,0,-1,-1,-1,0,0,115,0,79,294,700,203,445,0,388,220,0,9,14,339,13,53,358,0,782
37746,-1,-1,-1,0,0,0,0,9,114,0,0,0,0,0,285,29,0,0,0,0,115,0,79,294,700,208,0,-1,-1,-1,-1,-1,-1,339,13,41,358,0,782
38048,0,0,0,0,0,0,611,0,0,-1,-1,-1,0,43,52,0,0,82,-1,-1,-1,410,79,294,700,0,0,18,388,26,85,0,0,339,13,276,-1,-1,-1
38087,0,0,0,0,0,0,611,0,0,-1,-1,-1,0,0,0,384,109,82,10,0,115,-1,-1,-1,700,0,0,18,388,26,85,32,480,339,13,276,50,0,782
38512,0,0,0,0,0,0,611,0,0,169,0,0,-1,-1,-1,236,0,82,0,0,115,60,79,294,700,0,0,18,388,26,85,367,0,-1,-1,-1,65,0,782
38731,0,0,0,0,0,86,-1,-1,-1,0,15,0,0,156,0,525,0,82,177,0,115,0,79,294,700,0,0,18,388,26,85,0,26,339,13,0,-1,-1,-1
39340,0,0,0,0,0,0,611,0,0,-1,-1,-1,0,101,0,236,301,82,0,188,115,0,79,294,700,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,782
39705,0,0,101,0,0,0,-1,-1,-1,-1,-1,-1,242,0,0,408,0,315,0,129,391,0,518,294,0,100000006,100000006,100000005,-1,100000005,100000003,100000003,0,118,0,0,-1,-1,-1
39832,-1,-1,-1,30,0,0,611,0,0,0,0,0,0,0,0,0,109,82,10,0,115,-1,-1,-1,700,0,0,18,388,26,85,0,480,339,13,276,50,0,782
40833,-1,-1,-1,0,0,0,611,0,0,0,46,0,0,0,0,0,109,82,0,0,115,-1,-1,-1,-1,-1,-1,18,388,26,85,441,0,339,13,276,-1,-1,-1
41318,-1,-1,-1,95,100000006,100000006,611,0,0,0,402,0,145,0,147,0,0,0,0,0,115,62,79,294,700,0,397,-1,-1,-1,27,0,0,339,13,401,27,885,782
