,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
3800,0,390,163,0,0,0,52,0,61,54,0,0,103,290,0,0,666,0,681,0,0,121,381,648,100000003,100000003,28,0,237,0,499,0,0,7,876,386,2,0,717
7679,-1,-1,-1,0,0,0,-1,-1,-1,0,0,12,-1,-1,-1,0,666,0,0,0,32,0,338,0,38,100000006,100000006,0,0,65,509,0,312,448,0,0,2,0,68
9806,0,0,89,0,0,0,52,0,0,0,37,112,-1,-1,-1,0,666,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,38,509,0,0,448,26,66,-1,-1,-1
10509,0,0,89,649,0,0,52,0,0,0,0,0,0,0,0,-1,-1,-1,0,582,32,-1,-1,-1,0,100000006,100000006,0,0,0,0,13,164,448,177,325,-1,-1,-1
11082,0,0,89,100000003,100000003,0,52,39,41,0,0,252,0,0,0,241,666,0,630,0,0,0,46,0,0,100000006,100000006,0,0,0,114,100000006,100000006,448,52,303,-1,-1,-1
12688,0,0,0,0,0,0,52,0,373,0,364,0,-1,-1,-1,-1,-1,-1,0,0,0,509,0,648,100000003,100000003,280,677,237,1,499,100000006,100000006,-1,-1,-1,2,125,345
13270,0,304,89,631,0,0,52,0,0,-1,-1,-1,362,0,0,0,666,0,-1,-1,-1,207,416,0,0,100000006,100000006,-1,-1,-1,0,0,0,448,150,0,84,38,378
15621,0,304,89,0,0,0,52,0,0,0,252,0,0,0,0,0,666,0,0,45,0,-1,-1,-1,625,100000006,100000006,244,290,157,0,145,65,448,450,0,0,38,378
17603,0,0,0,310,0,0,52,71,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,648,100000003,100000003,157,-1,-1,-1,499,0,0,133,52,0,-1,-1,-1
17673,0,0,89,0,0,169,-1,-1,-1,0,0,0,95,0,0,25,666,0,630,0,175,-1,-1,-1,0,100000006,100000006,50,23,567,0,100000006,100000006,448,52,252,-1,-1,-1
18770,0,0,89,0,0,0,52,0,0,0,117,0,46,0,0,0,666,0,0,0,32,-1,-1,-1,-1,-1,-1,0,0,24,0,94,344,448,592,28,2,0,256
18990,0,0,89,0,0,0,52,658,0,46,0,0,0,0,0,0,666,0,64,0,0,0,0,22,0,100000006,100000006,0,0,229,504,0,0,448,231,318,121,64,17
20787,0,317,89,0,0,0,52,658,86,0,186,0,28,0,0,0,666,710,-1,-1,-1,476,0,0,-1,-1,-1,146,0,272,0,168,10,448,100000006,100000006,609,100000006,100000006
21349,-1,-1,-1,0,0,0,52,0,0,467,0,520,-1,-1,-1,61,666,116,158,0,0,332,180,648,-1,-1,-1,677,237,589,499,335,0,133,539,163,2,125,42
21733,0,0,89,0,0,0,52,0,0,120,0,0,0,735,0,0,666,0,630,0,0,0,0,563,146,100000006,100000006,50,449,0,436,100000006,100000006,448,52,29,100000003,100000003,0
22514,0,0,89,0,300,0,52,0,0,52,10,54,0,0,77,0,666,0,0,0,103,410,0,0,0,100000006,100000006,0,0,0,-1,-1,-1,448,0,212,320,242,347
22878,-1,-1,-1,411,0,15,52,0,0,100000003,100000003,0,-1,-1,-1,0,666,0,-1,-1,-1,0,0,648,100000003,100000003,0,-1,-1,-1,499,173,141,133,15,44,-1,-1,-1
23044,-1,-1,-1,0,0,0,52,0,61,54,0,0,103,290,0,-1,-1,-1,681,0,0,121,0,648,100000003,100000003,28,0,237,0,499,0,117,7,876,8,2,0,717
23329,0,0,89,-1,-1,-1,52,0,0,-1,-1,-1,0,0,0,-1,-1,-1,100000005,-1,100000005,-1,-1,-1,0,100000006,100000006,0,0,0,0,0,50,448,560,484,0,242,186
23400,0,0,89,0,0,0,52,0,675,0,0,54,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,100000006,100000006,0,0,0,0,295,27,448,392,212,320,242,0
23404,0,0,89,0,0,0,52,0,0,0,0,0,0,0,0,0,666,0,169,582,32,-1,-1,-1,-1,-1,-1,83,0,0,0,13,0,448,177,325,-1,-1,-1
23439,0,0,89,0,0,0,52,0,0,-1,-1,-1,-1,-1,-1,0,666,0,630,105,0,-1,-1,-1,0,100000006,100000006,-1,-1,-1,187,100000006,100000006,448,52,0,100000003,100000003,185
23520,0,0,0,0,0,0,52,159,0,505,364,0,-1,-1,-1,0,666,0,0,0,0,0,0,648,100000003,100000003,280,-1,-1,-1,499,0,35,133,15,44,2,125,22
25296,0,0,258,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,129,666,0,0,0,369,297,254,648,100000003,100000003,280,677,237,623,499,221,88,133,15,44,2,125,124
26115,0,0,89,0,0,0,-1,-1,-1,0,0,171,0,143,95,0,666,0,0,124,58,0,105,0,9,100000006,100000006,-1,-1,-1,194,596,0,448,51,0,316,219,279
27084,0,248,89,0,0,0,52,0,0,0,0,112,0,0,0,0,666,397,0,16,699,-1,-1,-1,0,100000006,100000006,-1,-1,-1,156,0,17,-1,-1,-1,106,242,35
28154,-1,-1,-1,0,0,0,52,0,0,0,0,0,0,0,6,0,666,0,0,0,280,0,416,0,151,100000006,100000006,0,463,0,0,58,430,448,0,742,100000005,-1,100000005
29388,-1,-1,-1,0,0,0,52,0,231,0,6,112,-1,-1,-1,0,666,182,0,0,0,-1,-1,-1,-1,-1,-1,0,0,409,-1,-1,-1,448,0,0,-1,-1,-1
29451,0,0,89,0,0,0,52,9,41,0,50,99,0,0,0,0,666,0,630,307,0,0,0,426,0,100000006,100000006,0,0,0,114,100000006,100000006,448,52,303,0,0,263
30317,0,0,0,31,0,0,52,0,0,0,0,0,-1,-1,-1,65,666,193,828,17,0,100000003,100000003,648,-1,-1,-1,-1,-1,-1,499,266,0,133,15,44,-1,-1,-1
31034,0,0,89,0,678,0,52,0,0,0,0,0,0,36,148,104,666,70,244,35,32,-1,-1,-1,8,100000006,100000006,0,16,113,0,0,344,448,592,28,2,36,256
32185,0,12,0,0,0,0,52,0,240,255,347,0,-1,-1,-1,0,666,0,392,8,0,0,0,648,100000003,100000003,118,677,237,0,499,0,478,133,15,44,2,125,0
32296,0,152,89,0,0,0,52,0,41,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,170,0,317,635,100000006,100000006,0,0,0,114,100000006,100000006,-1,-1,-1,100000005,-1,100000005
32944,0,0,89,0,0,478,52,0,73,-1,-1,-1,0,263,0,-1,-1,-1,0,0,0,0,0,97,217,100000006,100000006,216,7,0,-1,-1,-1,448,51,0,0,100000006,100000006
33298,0,0,89,-1,-1,-1,52,0,73,-1,-1,-1,0,0,0,0,666,0,0,0,0,-1,-1,-1,217,100000006,100000006,0,7,0,409,0,0,448,51,0,-1,-1,-1
33717,0,0,89,0,0,0,52,0,0,480,0,112,0,0,0,0,666,0,0,0,699,-1,-1,-1,0,100000006,100000006,0,0,0,156,0,0,-1,-1,-1,106,242,35
34296,0,0,89,0,0,0,-1,-1,-1,-1,-1,-1,52,0,0,0,666,0,264,0,32,-1,-1,-1,0,100000006,100000006,-1,-1,-1,505,23,300,448,0,0,2,100000006,100000006
34467,0,0,89,0,0,478,52,0,73,-1,-1,-1,0,0,0,0,666,165,-1,-1,-1,-1,-1,-1,0,100000006,100000006,0,7,69,0,49,42,448,51,96,322,0,212
34508,0,0,89,0,0,8,52,0,0,0,0,0,0,0,0,-1,-1,-1,630,111,36,0,19,0,0,100000006,100000006,0,0,64,114,100000006,100000006,-1,-1,-1,124,0,0
