,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
8909,0,0,255,569,0,24,-1,-1,-1,0,45,0,0,0,61,0,0,0,0,0,118,325,526,0,0,540,0,100000005,-1,100000005,-1,-1,-1,-1,-1,-1,100000003,100000003,599
9454,0,0,0,569,0,101,77,0,0,0,0,0,282,0,0,-1,-1,-1,0,0,10,325,23,0,0,0,0,100000005,-1,100000005,348,42,0,0,62,217,66,411,599
10277,0,0,0,569,0,0,-1,-1,-1,0,0,561,0,28,0,0,265,136,0,0,40,325,0,0,453,0,279,100000005,-1,100000005,491,42,55,-1,-1,-1,39,0,599
11536,0,0,0,569,0,61,77,0,0,0,0,0,-1,-1,-1,37,0,48,0,385,0,325,585,15,0,547,0,100000005,-1,100000005,466,42,0,38,0,217,0,0,599
12715,0,0,0,-1,-1,-1,77,0,0,615,0,0,0,0,0,0,0,0,0,139,0,325,0,0,0,0,0,100000005,-1,100000005,134,42,0,0,0,217,209,181,599
13046,0,0,0,569,0,0,-1,-1,-1,628,19,0,0,0,0,0,3,48,0,0,0,325,585,0,100000005,-1,100000005,-1,-1,-1,-1,-1,-1,50,0,217,104,256,599
13121,0,0,0,569,118,0,77,164,0,0,0,0,0,0,0,0,0,0,5,139,0,325,0,0,-1,-1,-1,100000005,-1,100000005,0,42,0,-1,-1,-1,0,181,599
17897,0,0,0,-1,-1,-1,77,0,0,0,0,0,0,198,0,0,634,0,0,0,0,325,23,0,-1,-1,-1,100000005,-1,100000005,348,42,0,552,0,217,300,411,599
17985,0,0,0,569,0,0,77,0,0,0,0,0,617,246,0,-1,-1,-1,0,139,0,325,0,479,654,319,0,100000005,-1,100000005,136,42,0,0,253,217,184,251,599
18628,0,0,281,569,0,0,77,0,198,-1,-1,-1,0,0,0,-1,-1,-1,0,139,87,325,146,0,-1,-1,-1,100000005,-1,100000005,0,42,235,0,450,217,320,181,599
20102,0,0,0,-1,-1,-1,77,0,0,0,0,0,738,0,0,0,0,0,236,308,0,325,0,71,0,37,0,100000005,-1,100000005,466,42,0,548,0,217,65,157,599
21470,0,0,0,569,0,0,77,0,0,763,0,0,0,0,18,23,0,0,0,139,0,-1,-1,-1,-1,-1,-1,100000005,-1,100000005,0,42,0,69,69,217,-1,-1,-1
21692,0,0,0,-1,-1,-1,77,0,0,0,0,0,0,0,0,0,127,0,0,139,0,325,100000006,100000006,0,0,125,100000005,-1,100000005,0,42,0,0,44,217,0,181,599
21776,0,90,0,569,16,0,77,0,245,0,1,0,351,0,0,0,0,6,0,0,202,325,0,0,0,0,0,100000005,-1,100000005,466,42,203,76,0,217,242,53,599
22708,0,927,0,569,0,0,77,0,0,166,0,0,-1,-1,-1,193,0,386,0,0,386,325,0,43,0,0,0,100000005,-1,100000005,466,42,220,46,0,217,100000003,100000003,599
23005,0,0,0,569,0,0,77,0,0,0,0,177,617,0,0,-1,-1,-1,0,139,0,325,0,479,0,888,0,100000005,-1,100000005,177,42,81,-1,-1,-1,184,124,599
23141,0,0,0,569,0,0,77,33,0,28,0,0,0,0,0,649,0,0,0,139,0,325,0,758,-1,-1,-1,100000005,-1,100000005,0,42,143,69,146,217,106,181,599
24561,0,0,0,569,0,0,-1,-1,-1,0,0,0,-1,-1,-1,0,228,0,0,0,0,325,224,0,0,730,70,100000005,-1,100000005,348,42,0,0,544,217,0,208,599
25188,0,716,0,569,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,717,0,-1,-1,-1,100000005,-1,100000005,466,42,0,100000003,100000003,217,-1,-1,-1
