,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
6735,0,0,0,0,184,301,0,0,18,-1,-1,-1,100000003,100000003,0,0,347,0,0,0,166,388,0,32,0,0,592,-1,-1,-1,0,216,799,100000003,100000003,268,100000003,100000003,87
7989,-1,-1,-1,-1,-1,-1,0,0,18,0,0,0,0,0,0,-1,-1,-1,0,0,166,388,0,189,149,0,592,-1,-1,-1,-1,-1,-1,100000003,100000003,238,-1,-1,-1
10017,-1,-1,-1,-1,-1,-1,0,0,18,0,0,0,0,0,0,0,0,155,0,0,166,388,0,542,0,0,592,-1,-1,-1,0,0,799,100000003,100000003,0,100000003,100000003,0
12064,0,0,0,0,184,0,154,0,18,0,0,0,100000003,100000003,0,233,0,0,0,0,166,388,364,0,113,0,592,182,255,0,-1,-1,-1,-1,-1,-1,100000003,100000003,0
12341,0,0,0,411,0,0,0,0,188,0,14,0,0,79,0,5,0,50,122,454,0,-1,-1,-1,0,532,0,0,152,0,0,57,0,-1,-1,-1,100000005,-1,100000005
12869,0,0,79,411,0,294,0,397,188,546,0,0,0,841,138,5,0,33,493,454,0,100000003,100000003,0,100000003,100000003,0,14,264,846,61,57,149,100000003,100000003,702,188,730,63
13002,0,0,0,0,184,0,0,0,18,213,0,0,100000003,100000003,0,0,0,578,0,260,166,388,214,0,-1,-1,-1,577,255,620,0,216,799,100000003,100000003,92,100000003,100000003,599
13153,0,0,0,411,0,0,0,0,188,-1,-1,-1,0,0,0,-1,-1,-1,0,454,0,100000003,100000003,68,278,577,174,632,0,166,-1,-1,-1,100000003,100000003,21,100000005,-1,100000005
14237,0,0,0,0,184,0,0,0,18,0,0,0,100000003,100000003,0,-1,-1,-1,0,0,166,388,0,0,0,0,592,0,255,127,0,216,799,100000003,100000003,268,100000003,100000003,0
15964,0,0,399,411,0,3,0,0,188,0,0,0,0,241,0,5,0,0,-1,-1,-1,100000003,100000003,0,0,0,0,0,0,204,772,57,0,100000003,100000003,21,100000005,-1,100000005
16004,0,0,0,411,0,0,0,52,188,0,0,330,210,0,0,5,234,208,0,454,0,-1,-1,-1,278,0,0,632,0,166,100000005,-1,100000005,100000003,100000003,21,100000005,-1,100000005
18831,0,0,0,411,0,0,25,0,188,-1,-1,-1,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,278,563,389,632,428,0,122,57,0,100000003,100000003,21,100000005,-1,100000005
19497,0,0,0,0,0,575,0,0,18,0,0,0,-1,-1,-1,0,0,0,162,0,166,388,7,0,0,0,592,576,255,0,0,0,799,100000003,100000003,438,100000003,100000003,35
19924,0,0,0,411,0,0,0,0,188,-1,-1,-1,0,0,0,5,0,0,0,454,0,100000003,100000003,68,278,0,78,632,321,0,33,57,0,100000003,100000003,21,100000005,-1,100000005
20137,0,0,0,411,0,0,0,0,188,0,0,330,0,0,21,5,0,0,0,454,0,100000003,100000003,68,278,0,0,632,0,0,-1,-1,-1,100000003,100000003,21,100000005,-1,100000005
20628,0,122,0,100000005,-1,100000005,-1,-1,-1,0,281,0,-1,-1,-1,182,0,0,0,148,166,388,0,816,100000003,100000003,592,100000005,-1,100000005,6,0,226,100000003,100000003,0,-1,-1,-1
21005,0,0,0,0,87,0,20,30,18,0,0,80,-1,-1,-1,0,713,0,0,391,166,388,13,0,32,444,592,0,0,0,0,0,799,100000003,100000003,563,100000003,100000003,311
21530,-1,-1,-1,411,0,15,-1,-1,-1,-1,-1,-1,0,0,94,5,0,0,0,454,0,100000003,100000003,68,278,0,36,632,0,166,-1,-1,-1,-1,-1,-1,100000005,-1,100000005
21982,0,0,0,411,0,0,0,0,188,-1,-1,-1,0,0,312,5,209,0,0,454,0,100000003,100000003,68,278,0,0,632,284,35,0,57,104,100000003,100000003,21,100000005,-1,100000005
23900,0,0,0,0,439,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,166,-1,-1,-1,0,0,592,0,0,0,-1,-1,-1,100000003,100000003,0,100000003,100000003,0
24370,0,0,0,411,100000006,100000006,0,0,188,0,0,330,0,0,0,5,0,0,0,454,0,100000003,100000003,68,278,0,0,632,193,0,98,57,0,100000003,100000003,21,100000005,-1,100000005
25523,0,0,0,-1,-1,-1,0,2,18,-1,-1,-1,100000003,100000003,0,103,0,0,0,0,166,388,0,269,0,83,592,0,255,322,0,216,799,-1,-1,-1,100000003,100000003,23
25635,0,0,0,411,0,0,85,0,188,0,14,308,0,0,0,5,0,50,0,454,0,100000003,100000003,402,-1,-1,-1,0,152,174,195,57,0,-1,-1,-1,100000005,-1,100000005
25648,0,0,0,0,0,575,0,0,18,0,0,0,0,0,0,0,0,0,0,0,166,-1,-1,-1,0,0,592,0,255,0,0,156,799,100000003,100000003,438,-1,-1,-1
25823,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,155,-1,-1,-1,-1,-1,-1,0,0,592,0,448,16,0,255,799,100000003,100000003,0,100000003,100000003,0
