,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
7083,0,0,0,0,0,0,-1,-1,-1,0,0,0,421,0,0,-1,-1,-1,-1,-1,-1,122,379,0,0,109,81,0,0,485,0,254,316,530,38,402,161,514,36
7117,-1,-1,-1,0,327,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,111,10,0,92,0,100000003,100000003,0,0,433,0,542,165,36
15000,0,0,423,0,259,366,649,0,0,0,538,264,100000005,-1,100000005,76,252,0,0,0,194,95,0,71,498,0,0,-1,-1,-1,100000003,100000003,107,0,54,0,46,208,36
15848,0,0,0,0,327,0,64,771,224,0,0,0,0,0,0,100000005,-1,100000005,13,0,22,0,0,72,0,0,495,0,0,249,100000003,100000003,0,0,37,347,542,0,36
16253,0,0,0,0,327,0,0,0,224,105,0,0,65,0,0,0,0,0,116,0,22,0,0,0,0,2,113,23,0,0,100000003,100000003,190,-1,-1,-1,542,165,36
16390,0,0,0,0,327,0,0,0,224,0,0,0,-1,-1,-1,100000005,-1,100000005,-1,-1,-1,203,0,712,113,0,0,0,0,0,100000003,100000003,687,-1,-1,-1,542,168,36
17366,-1,-1,-1,0,327,0,0,0,224,0,0,0,0,0,0,208,282,0,442,34,22,0,0,364,0,0,0,2,243,0,-1,-1,-1,0,0,0,542,165,36
20472,0,0,0,0,327,26,0,0,224,0,0,0,0,0,0,0,21,554,279,0,22,221,0,97,-1,-1,-1,0,60,0,-1,-1,-1,338,193,266,-1,-1,-1
22121,0,0,0,0,327,0,342,0,224,0,0,0,-1,-1,-1,-1,-1,-1,25,31,22,0,272,145,504,0,0,-1,-1,-1,100000003,100000003,136,-1,-1,-1,-1,-1,-1
22701,0,0,0,0,327,0,-1,-1,-1,0,0,73,0,0,0,0,0,8,116,59,22,0,0,420,0,511,0,0,0,0,100000003,100000003,0,86,0,0,542,165,36
22751,0,0,0,0,327,0,0,0,224,0,0,0,0,638,51,100000005,-1,100000005,76,0,22,831,0,712,0,0,219,0,136,0,100000003,100000003,10,-1,-1,-1,542,0,36
22949,0,100,0,0,327,430,0,0,224,-1,-1,-1,0,638,51,100000005,-1,100000005,-1,-1,-1,0,0,712,0,0,0,0,0,0,100000003,100000003,0,612,0,347,542,423,36
24156,0,245,0,0,327,0,0,0,224,-1,-1,-1,0,0,0,100000005,-1,100000005,0,0,22,0,0,0,0,39,521,0,266,0,100000003,100000003,704,0,529,347,542,0,36
24654,0,0,0,-1,-1,-1,0,0,224,0,560,0,156,0,0,306,0,0,-1,-1,-1,0,0,322,-1,-1,-1,367,0,0,100000003,100000003,190,612,0,274,542,165,36
24718,0,0,0,0,327,0,59,848,224,56,0,50,0,0,0,100000005,-1,100000005,0,0,22,0,471,28,13,0,0,294,0,5,100000003,100000003,231,201,0,347,542,316,36
25225,0,92,0,0,327,719,0,0,224,-1,-1,-1,-1,-1,-1,0,0,104,650,0,22,75,0,0,0,0,0,-1,-1,-1,100000003,100000003,0,97,740,152,542,0,36
26684,0,0,112,0,327,0,342,0,224,0,0,0,-1,-1,-1,0,0,38,0,0,22,0,0,0,504,0,51,-1,-1,-1,100000003,100000003,0,-1,-1,-1,-1,-1,-1
26761,0,0,0,-1,-1,-1,342,0,224,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,160,0,215,504,95,0,412,0,350,100000003,100000003,209,0,324,0,542,35,36
26984,0,0,0,0,327,0,0,77,224,0,0,0,-1,-1,-1,0,0,0,0,0,22,0,0,0,0,364,10,0,0,0,100000003,100000003,0,390,0,735,542,165,36
27075,0,0,0,0,327,0,0,0,224,0,0,139,0,0,0,0,0,0,0,478,22,100000003,100000003,842,0,582,741,0,0,0,100000003,100000003,0,0,0,0,-1,-1,-1
