,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
1979,0,299,0,-1,-1,-1,446,0,0,0,102,214,492,0,0,0,5,543,-1,-1,-1,-1,-1,-1,445,48,356,100000005,-1,100000005,-1,-1,-1,0,366,416,100000005,-1,100000005
3091,0,123,0,0,0,0,0,147,0,0,144,330,313,0,107,0,0,0,83,30,0,-1,-1,-1,711,0,1,0,0,132,0,463,0,-1,-1,-1,40,356,117
4251,0,0,0,0,0,0,0,0,0,0,169,214,140,100000006,100000006,0,0,0,0,0,107,0,0,0,0,0,680,0,381,0,-1,-1,-1,1,366,0,-1,-1,-1
8017,0,299,237,0,0,0,-1,-1,-1,0,155,214,0,0,0,92,0,4,0,240,0,0,0,0,445,12,0,100000005,-1,100000005,-1,-1,-1,-1,-1,-1,100000005,-1,100000005
8956,0,299,97,1,0,31,-1,-1,-1,0,0,214,492,0,241,0,7,543,168,68,0,418,114,0,445,59,0,0,0,215,-1,-1,-1,91,366,186,100000005,-1,100000005
10820,0,0,0,0,0,0,0,0,47,0,359,0,160,0,0,0,73,0,0,100000006,100000006,100000003,100000003,0,268,151,0,100000003,100000003,0,24,48,460,-1,-1,-1,320,100000006,100000006
11011,-1,-1,-1,364,227,268,-1,-1,-1,100000005,-1,100000005,-1,-1,-1,0,0,0,0,0,0,100000003,100000003,395,127,0,18,100000003,100000003,488,24,357,73,-1,-1,-1,214,20,479
12297,0,0,0,0,0,0,-1,-1,-1,0,0,0,204,0,77,100000005,-1,100000005,657,0,0,-1,-1,-1,127,0,0,100000003,100000003,488,24,0,204,67,100000006,100000006,0,20,267
12395,0,0,0,0,135,0,568,0,19,14,0,0,0,0,0,0,288,0,344,0,0,100000003,100000003,475,-1,-1,-1,100000003,100000003,488,-1,-1,-1,61,356,339,242,20,75
12466,0,0,0,-1,-1,-1,0,0,0,100000005,-1,100000005,336,0,0,-1,-1,-1,153,28,353,100000003,100000003,0,127,236,18,100000003,100000003,488,24,100000006,100000006,0,609,279,214,20,479
15242,-1,-1,-1,0,242,14,0,0,0,0,0,0,0,0,0,389,0,0,25,86,0,100000003,100000003,0,-1,-1,-1,100000003,100000003,488,24,0,5,100000005,-1,100000005,100000005,-1,100000005
15304,0,0,32,-1,-1,-1,0,197,6,0,178,0,-1,-1,-1,0,138,617,12,1,0,100000003,100000003,22,127,0,18,100000003,100000003,488,24,0,456,445,0,0,349,20,70
15807,-1,-1,-1,0,625,14,169,0,0,0,60,0,0,0,0,0,0,318,100000005,-1,100000005,100000003,100000003,0,127,0,18,100000003,100000003,488,24,176,0,100000005,-1,100000005,-1,-1,-1
16752,0,0,0,0,18,331,0,0,0,100000005,-1,100000005,0,0,0,0,0,0,0,127,0,100000003,100000003,0,127,0,18,100000003,100000003,488,24,0,0,-1,-1,-1,214,20,479
19116,0,0,0,-1,-1,-1,-1,-1,-1,14,0,586,-1,-1,-1,-1,-1,-1,0,0,14,100000003,100000003,0,127,0,18,-1,-1,-1,24,0,0,-1,-1,-1,340,20,0
19675,0,0,0,0,0,0,-1,-1,-1,0,14,214,0,0,13,0,0,0,0,0,0,235,0,0,-1,-1,-1,0,0,0,-1,-1,-1,108,366,408,191,345,0
20173,0,0,0,147,227,0,0,0,145,100000005,-1,100000005,266,0,0,442,0,0,0,0,703,100000003,100000003,0,127,0,18,-1,-1,-1,24,0,73,363,64,279,214,20,479
20208,0,0,241,0,560,0,172,0,47,0,359,0,58,0,0,-1,-1,-1,0,314,0,100000003,100000003,0,268,102,0,-1,-1,-1,24,7,409,273,377,410,19,100000006,100000006
20539,0,0,0,0,0,0,0,197,0,0,0,0,0,0,3,0,0,0,0,0,0,-1,-1,-1,127,454,18,100000003,100000003,488,24,0,456,445,100000006,100000006,419,20,70
20575,-1,-1,-1,189,0,0,0,197,0,-1,-1,-1,0,0,0,0,0,0,504,0,0,100000003,100000003,0,127,454,18,100000003,100000003,488,24,0,456,-1,-1,-1,419,20,70
21284,0,0,0,53,0,0,0,0,19,14,0,0,670,0,93,0,0,0,844,0,0,100000003,100000003,0,-1,-1,-1,100000003,100000003,488,-1,-1,-1,61,356,80,242,20,335
21764,0,0,0,0,0,0,-1,-1,-1,14,0,0,-1,-1,-1,0,0,0,844,0,0,100000003,100000003,317,127,217,18,100000003,100000003,488,-1,-1,-1,-1,-1,-1,242,20,335
22644,-1,-1,-1,0,812,0,0,197,124,0,410,0,0,0,458,0,0,676,0,66,0,100000003,100000003,0,127,0,18,100000003,100000003,488,24,0,456,445,55,0,419,20,70
23579,-1,-1,-1,0,0,390,80,0,320,0,0,214,0,0,0,518,35,0,-1,-1,-1,372,0,0,-1,-1,-1,0,265,0,-1,-1,-1,100000005,-1,100000005,115,41,209
25158,0,0,0,0,18,0,0,0,5,-1,-1,-1,92,0,0,0,223,0,0,0,566,0,0,88,0,81,34,316,550,0,-1,-1,-1,50,366,0,100000005,-1,100000005
25328,0,0,0,0,0,582,0,0,19,14,370,0,0,0,3,0,0,0,844,294,291,100000003,100000003,267,127,217,18,100000003,100000003,488,-1,-1,-1,61,356,0,-1,-1,-1
25408,0,0,0,-1,-1,-1,-1,-1,-1,14,0,0,0,29,168,0,0,0,0,0,0,100000003,100000003,0,127,217,18,100000003,100000003,488,24,39,956,-1,-1,-1,27,20,43
