,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
6097,-1,-1,-1,0,0,343,-1,-1,-1,0,0,423,0,349,0,103,259,309,0,0,376,-1,-1,-1,0,0,237,0,0,733,191,0,121,-1,-1,-1,100000005,-1,100000005
7454,0,0,0,0,0,187,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,100000003,100000003,0,50,0,504,347,0,86,-1,-1,-1,-1,-1,-1,21,82,264
8954,0,0,0,0,147,187,0,0,0,0,0,0,0,0,0,179,0,309,907,0,15,100000003,100000003,0,-1,-1,-1,0,66,86,191,100000006,100000006,-1,-1,-1,0,8,264
9177,-1,-1,-1,0,0,432,245,452,408,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,0,0,0,0,499,0,170,309,-1,-1,-1,191,6,121,-1,-1,-1,100000005,-1,100000005
10545,0,0,0,627,0,0,-1,-1,-1,0,0,0,0,671,0,-1,-1,-1,874,0,0,18,0,210,0,0,0,-1,-1,-1,191,131,121,-1,-1,-1,100000005,-1,100000005
13893,0,41,0,0,252,427,-1,-1,-1,0,0,142,595,0,0,0,0,309,0,0,0,0,0,0,0,170,0,0,677,0,-1,-1,-1,-1,-1,-1,100000005,-1,100000005
17182,0,0,0,0,0,0,245,452,408,100000003,100000003,0,-1,-1,-1,0,0,309,0,0,0,0,0,31,291,170,0,0,0,160,191,6,121,-1,-1,-1,100000005,-1,100000005
19762,0,84,108,0,0,677,0,165,0,55,208,0,140,0,649,-1,-1,-1,0,191,0,76,0,400,0,276,0,0,0,86,191,100000006,100000006,-1,-1,-1,396,413,0
20708,0,0,0,0,0,187,0,0,0,0,0,591,0,0,131,0,0,309,0,0,0,100000003,100000003,0,50,0,0,0,419,86,191,100000006,100000006,-1,-1,-1,21,176,264
20912,0,84,108,-1,-1,-1,0,0,187,0,0,0,0,170,649,-1,-1,-1,5,288,0,0,0,259,0,0,0,0,0,86,-1,-1,-1,-1,-1,-1,396,413,515
23819,-1,-1,-1,-1,-1,-1,0,412,408,129,0,0,0,0,0,0,259,309,0,0,0,0,0,210,273,0,191,-1,-1,-1,191,0,121,-1,-1,-1,100000005,-1,100000005
24772,0,84,108,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,288,0,0,0,0,0,0,0,34,0,86,191,100000006,100000006,-1,-1,-1,-1,-1,-1
24964,0,0,0,0,0,427,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,309,0,0,0,0,0,0,0,170,0,0,0,215,191,0,121,-1,-1,-1,100000005,-1,100000005
