,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
5619,-1,-1,-1,452,0,0,-1,-1,-1,46,0,420,-1,-1,-1,0,163,0,-1,-1,-1,777,24,0,0,24,508,144,1,7,814,0,133,-1,-1,-1,0,562,261
10152,579,0,0,-1,-1,-1,94,0,0,0,0,78,-1,-1,-1,0,0,461,24,0,0,101,24,67,198,0,33,-1,-1,-1,100000005,-1,100000005,82,0,99,442,520,228
11581,-1,-1,-1,452,0,0,0,0,0,463,0,0,0,290,0,0,0,0,-1,-1,-1,11,24,0,252,722,89,10,1,108,0,2,0,82,722,222,0,181,590
13903,-1,-1,-1,-1,-1,-1,0,45,0,0,178,0,0,290,207,566,0,461,0,6,0,101,24,282,0,186,0,0,1,150,191,683,0,-1,-1,-1,442,520,228
15658,-1,-1,-1,452,0,0,0,472,0,0,113,420,-1,-1,-1,0,0,485,0,0,0,777,24,0,0,24,508,-1,-1,-1,100000003,100000003,158,82,294,0,-1,-1,-1
17955,-1,-1,-1,452,0,0,0,0,0,0,0,467,0,290,0,0,248,0,0,415,935,-1,-1,-1,252,138,0,537,1,108,473,2,0,82,0,0,100000005,-1,100000005
18635,-1,-1,-1,452,0,0,0,0,0,0,100000006,100000006,-1,-1,-1,0,17,0,0,0,459,-1,-1,-1,464,0,298,344,40,0,-1,-1,-1,82,84,38,141,10,549
18974,0,0,0,452,233,318,-1,-1,-1,0,0,0,0,290,0,-1,-1,-1,0,443,0,551,0,0,-1,-1,-1,0,1,63,-1,-1,-1,82,119,375,177,0,156
20477,-1,-1,-1,452,0,0,0,0,0,-1,-1,-1,0,290,207,0,0,461,-1,-1,-1,101,24,0,0,0,0,0,1,0,-1,-1,-1,82,0,99,442,520,228
21379,96,0,0,452,0,0,0,394,505,0,0,0,0,290,0,84,0,0,0,0,0,101,24,0,32,7,39,169,1,0,-1,-1,-1,82,271,3,442,0,228
21787,0,0,101,452,14,0,0,0,244,0,0,0,-1,-1,-1,0,0,68,568,0,137,439,24,354,154,24,0,0,1,0,358,0,123,82,0,0,0,0,376
22252,0,0,0,452,0,53,142,0,0,0,0,74,0,290,157,0,205,0,-1,-1,-1,-1,-1,-1,464,0,27,-1,-1,-1,-1,-1,-1,82,76,38,141,0,173
22947,0,0,539,452,233,318,0,0,0,119,0,57,-1,-1,-1,0,169,122,279,787,172,495,0,281,0,0,840,0,1,35,0,158,0,82,226,0,0,0,302
24120,-1,-1,-1,452,233,318,0,36,0,-1,-1,-1,0,290,0,0,169,0,0,787,172,495,0,0,0,15,391,35,1,0,0,158,0,82,8,0,100000003,100000003,302
24484,0,0,0,452,14,0,0,0,244,-1,-1,-1,35,290,0,0,343,0,96,0,0,0,24,0,302,24,381,0,1,0,509,0,123,82,0,60,-1,-1,-1
25228,-1,-1,-1,452,92,165,0,0,0,0,0,0,22,290,0,84,0,826,-1,-1,-1,101,24,0,-1,-1,-1,284,1,0,0,0,419,82,271,0,-1,-1,-1
25235,0,0,0,452,0,0,0,0,0,0,708,0,0,290,0,0,0,0,28,0,0,0,24,181,0,24,0,0,1,240,177,0,130,82,0,29,22,8,0
25413,0,0,0,-1,-1,-1,0,0,0,214,0,0,241,290,0,0,0,0,0,0,715,0,0,0,433,441,0,-1,-1,-1,50,100000006,100000006,82,99,0,-1,-1,-1
27751,0,0,0,452,0,0,-1,-1,-1,0,0,0,126,290,0,0,0,365,0,0,0,101,24,197,276,14,0,-1,-1,-1,0,100000006,100000006,82,16,52,-1,-1,-1
28188,0,0,0,452,233,259,0,18,52,132,0,0,241,290,0,0,0,0,2,0,0,0,0,180,433,441,0,257,1,0,0,100000006,100000006,82,0,151,0,100000006,100000006
28212,0,0,0,452,0,0,0,0,739,0,0,0,126,290,0,0,0,0,0,0,371,101,24,210,276,0,0,-1,-1,-1,205,472,379,82,0,52,100000003,100000003,228
28356,0,0,0,452,0,0,0,0,0,-1,-1,-1,0,290,0,0,0,0,0,0,0,0,24,181,173,24,0,144,1,240,100000003,100000003,0,82,189,29,-1,-1,-1
28778,-1,-1,-1,452,308,0,0,0,0,0,0,236,106,290,207,456,0,461,0,6,0,101,24,116,0,0,0,-1,-1,-1,666,683,0,82,406,99,442,520,228
29145,0,0,105,452,14,0,0,218,244,0,0,0,0,290,8,0,100000006,100000006,0,0,0,-1,-1,-1,0,24,0,521,1,131,0,0,123,82,100000006,100000006,0,389,376
29478,0,0,0,452,233,259,0,0,0,0,0,0,156,290,0,0,0,0,-1,-1,-1,368,0,0,89,441,0,0,1,0,0,170,138,82,557,12,-1,-1,-1
29558,0,0,0,452,14,0,0,0,244,0,239,0,0,290,113,-1,-1,-1,568,0,37,278,24,0,432,24,0,135,1,0,124,0,123,82,689,0,-1,-1,-1
30151,0,0,0,452,233,43,-1,-1,-1,0,0,0,0,290,110,0,652,0,-1,-1,-1,0,176,0,7,250,8,0,1,0,413,6,351,82,128,0,0,12,478
30418,0,0,0,452,0,0,0,0,0,0,0,0,263,290,0,84,0,780,-1,-1,-1,101,24,0,0,97,0,2,1,682,-1,-1,-1,82,271,223,442,214,228
