,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
9524,0,0,0,0,0,8,0,0,36,0,0,0,0,0,0,32,0,43,39,0,12,-1,-1,-1,70,0,0,0,39,1,9,0,0,-1,-1,-1,12,12,79
13101,0,0,2,0,0,0,0,0,5,0,0,0,0,41,0,0,0,0,0,0,12,0,8,30,-1,-1,-1,0,39,0,34,0,0,34,2,2,-1,-1,-1
13210,0,0,0,0,0,0,-1,-1,-1,0,41,0,-1,-1,-1,0,0,17,11,8,12,22,8,30,70,0,5,2,39,1,-1,-1,-1,34,2,5,79,89,79
13369,0,0,21,-1,-1,-1,62,0,0,0,2,0,100000003,100000003,9,24,0,9,0,0,12,53,8,30,70,17,0,2,39,3,-1,-1,-1,34,2,0,-1,-1,-1
14739,0,0,0,0,0,0,0,0,3,0,0,0,25,0,14,4,42,32,0,13,43,0,52,30,55,100000006,100000006,100000005,-1,100000005,84,0,0,12,0,13,100000005,-1,100000005
15337,0,0,32,33,0,0,0,0,0,0,0,0,0,41,0,0,0,6,0,0,12,0,8,30,-1,-1,-1,0,39,27,0,0,0,34,2,2,-1,-1,-1
15826,0,0,47,1,0,0,27,0,0,19,39,49,0,0,0,45,0,0,0,53,12,-1,-1,-1,70,1,42,0,39,0,2,0,6,0,2,12,40,2,79
16682,0,0,0,-1,-1,-1,0,0,3,0,100000006,100000006,25,0,0,0,0,32,41,13,0,0,52,30,2,100000006,100000006,100000005,-1,100000005,8,0,0,12,25,0,17,44,48
16932,0,0,0,0,0,0,0,70,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,12,0,0,30,70,0,1,0,39,0,-1,-1,-1,19,2,0,-1,-1,-1
17172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,20,0,0,12,26,1,30,-1,-1,-1,0,39,0,-1,-1,-1,58,2,19,56,25,79
18010,-1,-1,-1,1,0,8,0,0,12,0,0,31,-1,-1,-1,0,0,6,0,0,12,0,8,30,70,11,0,0,39,0,0,0,0,34,2,69,36,49,79
18397,0,0,0,0,63,0,-1,-1,-1,0,41,0,15,32,6,-1,-1,-1,0,4,12,-1,-1,-1,70,0,0,2,39,1,1,61,0,34,2,0,0,89,79
18513,0,0,0,0,0,0,62,0,0,0,32,0,0,0,0,0,11,9,0,0,12,-1,-1,-1,70,0,0,2,39,3,9,0,49,34,2,28,6,47,79
18853,0,0,0,1,0,0,27,0,0,30,39,49,0,0,0,45,0,0,0,0,12,0,0,30,70,1,42,42,39,0,16,0,6,81,2,12,40,0,79
19105,0,0,0,1,4,0,27,0,0,-1,-1,-1,0,2,0,14,0,4,0,0,12,0,0,30,70,1,0,-1,-1,-1,-1,-1,-1,0,2,12,-1,-1,-1
19143,0,26,4,0,7,0,62,0,17,0,41,0,-1,-1,-1,0,0,0,-1,-1,-1,30,8,30,70,0,0,2,39,1,0,22,6,34,2,0,-1,-1,-1
19766,0,0,0,1,0,0,27,0,0,-1,-1,-1,0,0,44,0,8,4,0,0,12,2,57,30,70,1,0,0,39,0,64,0,6,88,2,12,40,0,79
19800,0,0,0,0,0,0,0,0,0,44,0,1,0,0,0,0,0,0,27,0,12,0,0,30,70,35,39,39,39,0,15,0,0,19,2,0,-1,-1,-1
20963,0,0,0,5,0,0,62,0,0,0,41,10,15,0,15,-1,-1,-1,0,0,12,-1,-1,-1,70,0,40,2,39,1,100000003,100000003,0,-1,-1,-1,3,89,79
21022,-1,-1,-1,-1,-1,-1,27,0,0,-1,-1,-1,0,0,0,0,0,4,0,54,12,2,0,30,70,1,0,0,39,0,64,0,6,0,2,12,40,0,79
21611,0,0,0,10,35,0,62,0,0,0,41,0,15,0,0,64,0,6,0,4,12,0,8,30,70,0,0,-1,-1,-1,1,0,28,-1,-1,-1,0,89,79
22301,0,0,85,0,0,0,0,0,3,0,0,0,25,0,0,0,0,32,21,13,0,0,52,30,35,100000006,100000006,100000005,-1,100000005,11,0,0,-1,-1,-1,7,44,7
22810,0,0,12,0,4,5,0,0,0,0,0,0,-1,-1,-1,0,33,0,-1,-1,-1,0,8,30,70,0,21,0,39,0,0,20,10,34,2,19,-1,-1,-1
23596,0,0,0,0,3,0,0,0,0,8,0,0,42,0,0,-1,-1,-1,0,0,12,36,8,30,70,5,0,0,39,22,0,100000006,100000006,34,2,0,36,7,79
24030,0,0,0,0,0,0,0,0,0,0,0,2,0,74,0,8,0,0,24,25,12,0,8,30,70,3,4,2,39,0,3,3,0,34,2,23,22,3,79
24033,0,0,0,0,0,0,62,0,0,0,41,34,15,0,14,64,0,0,0,4,12,0,8,30,70,10,0,2,39,1,1,26,0,34,2,24,0,89,79
24290,0,0,0,0,0,90,0,0,0,0,0,0,0,74,17,-1,-1,-1,0,25,12,0,8,30,70,0,0,2,39,2,0,25,20,34,2,0,-1,-1,-1
25234,0,62,0,0,69,0,0,0,0,0,0,41,0,41,0,0,0,0,0,0,12,-1,-1,-1,70,85,0,0,39,0,0,76,28,34,2,83,36,0,79
25757,0,0,0,0,0,0,-1,-1,-1,24,0,0,-1,-1,-1,-1,-1,-1,0,19,12,0,8,30,70,0,0,2,39,3,9,11,17,-1,-1,-1,6,0,79
25801,0,0,0,0,0,0,62,0,0,0,0,0,-1,-1,-1,0,0,9,-1,-1,-1,0,8,30,70,17,0,2,39,3,9,0,0,34,2,0,25,0,79
25844,0,0,0,0,0,0,62,0,0,0,0,42,0,0,2,5,11,9,0,0,12,-1,-1,-1,70,0,0,2,39,3,9,0,49,-1,-1,-1,6,0,79
26250,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,30,-1,-1,-1,-1,-1,-1,14,5,8,19,2,0,9,70,79
27256,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,15,0,0,0,0,0,0,0,12,-1,-1,-1,70,0,40,2,39,1,7,0,62,34,2,74,-1,-1,-1
27737,0,0,12,0,0,13,-1,-1,-1,0,27,53,-1,-1,-1,33,0,0,-1,-1,-1,77,8,30,70,0,71,-1,-1,-1,0,0,2,-1,-1,-1,-1,-1,-1
27743,0,0,0,1,0,18,0,15,0,-1,-1,-1,0,0,46,0,0,0,0,0,12,0,1,30,70,12,0,0,39,0,100000005,-1,100000005,30,2,18,7,0,79
28039,0,0,0,-1,-1,-1,0,0,0,0,0,4,0,0,54,32,0,0,0,0,12,0,1,30,70,0,37,-1,-1,-1,9,4,0,0,2,12,0,0,79
30019,-1,-1,-1,-1,-1,-1,27,0,0,0,39,49,35,0,0,7,0,0,0,0,12,-1,-1,-1,70,1,0,27,39,0,41,26,6,-1,-1,-1,40,0,79
30533,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,15,15,0,0,43,0,-1,-1,-1,0,8,30,-1,-1,-1,2,39,1,1,13,0,-1,-1,-1,4,89,79
31561,0,0,0,0,0,0,62,0,0,-1,-1,-1,0,22,0,10,0,0,0,0,12,-1,-1,-1,70,16,0,-1,-1,-1,100000003,100000003,13,-1,-1,-1,6,7,79
31595,-1,-1,-1,0,0,49,0,11,29,0,0,6,0,0,4,25,2,29,0,28,12,11,8,30,-1,-1,-1,0,39,0,0,0,0,23,2,68,10,29,79
31627,0,0,4,0,0,0,62,33,0,-1,-1,-1,15,0,57,0,0,8,5,0,12,0,8,30,70,0,34,2,39,1,-1,-1,-1,34,2,41,17,89,79
32044,0,0,12,0,0,31,0,0,0,0,0,0,36,41,0,-1,-1,-1,0,0,12,0,8,30,70,0,21,0,39,0,0,26,5,34,2,19,-1,-1,-1
32569,0,0,0,0,0,0,62,0,0,0,0,0,0,38,0,0,0,9,0,19,12,14,8,30,70,0,38,-1,-1,-1,9,80,0,34,2,54,46,0,79
33185,0,0,0,0,0,0,19,1,0,0,0,0,0,41,0,0,0,0,-1,-1,-1,-1,-1,-1,70,0,0,17,39,0,0,6,0,34,2,7,-1,-1,-1
33397,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,12,0,8,30,70,0,0,0,39,13,100000005,-1,100000005,34,2,2,-1,-1,-1
34020,0,0,1,-1,-1,-1,62,0,0,22,0,0,-1,-1,-1,0,0,0,-1,-1,-1,38,8,30,70,0,0,-1,-1,-1,100000003,100000003,13,34,2,0,6,32,79
34152,0,0,0,1,73,0,27,0,0,-1,-1,-1,-1,-1,-1,67,0,0,0,0,12,0,0,30,-1,-1,-1,-1,-1,-1,0,12,6,0,2,12,40,4,79
34428,0,0,0,0,16,0,-1,-1,-1,0,0,0,2,41,0,2,6,0,40,44,12,1,8,30,70,12,0,0,39,0,0,0,0,34,2,7,-1,-1,-1
34431,0,0,0,0,0,0,-1,-1,-1,32,1,0,0,22,0,0,100000006,100000006,5,0,12,0,8,30,70,16,0,2,39,0,-1,-1,-1,-1,-1,-1,6,0,79
34454,0,0,25,0,0,0,19,0,0,0,2,0,0,41,0,0,0,0,-1,-1,-1,-1,-1,-1,70,14,0,-1,-1,-1,0,6,0,34,2,7,-1,-1,-1
34548,-1,-1,-1,1,0,0,27,0,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,12,-1,-1,-1,-1,-1,-1,100000005,-1,100000005,3,12,6,0,2,12,40,0,79
35159,-1,-1,-1,76,0,0,0,0,0,0,25,0,0,0,0,32,0,0,0,10,12,-1,-1,-1,70,0,0,-1,-1,-1,9,0,0,50,2,2,29,25,79
35697,0,15,0,86,0,0,0,1,0,0,0,0,7,0,0,3,0,0,0,0,12,-1,-1,-1,70,26,0,3,39,42,0,24,19,34,2,22,36,59,79
35823,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,12,42,8,30,70,0,26,2,39,3,9,0,10,-1,-1,-1,6,47,79
36074,0,0,0,2,63,0,62,0,0,-1,-1,-1,15,32,0,-1,-1,-1,6,4,12,-1,-1,-1,70,0,0,2,39,1,1,5,0,34,2,0,44,89,79
36172,0,0,0,-1,-1,-1,0,0,5,0,62,0,-1,-1,-1,-1,-1,-1,0,7,12,0,8,30,70,0,0,0,39,0,34,0,0,34,2,2,-1,-1,-1
36757,0,0,0,37,0,0,-1,-1,-1,0,0,0,-1,-1,-1,18,0,9,0,53,12,-1,-1,-1,70,0,0,2,39,3,-1,-1,-1,34,2,0,7,0,79
37089,-1,-1,-1,1,0,0,27,0,0,0,0,15,-1,-1,-1,0,33,0,0,0,12,-1,-1,-1,70,1,0,0,39,0,0,0,0,0,2,12,40,0,79
37113,0,0,0,0,0,13,0,95,0,0,27,53,59,0,45,0,0,0,0,0,12,77,8,30,-1,-1,-1,22,39,0,0,0,2,34,2,0,36,5,79
37225,0,0,0,1,0,0,27,0,0,-1,-1,-1,0,2,0,0,28,4,0,0,12,0,0,30,70,1,0,0,39,67,-1,-1,-1,0,2,12,40,5,79
37259,0,0,0,0,0,0,-1,-1,-1,0,41,0,15,0,0,0,0,0,0,0,12,0,8,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,2,27,0,89,79
37642,-1,-1,-1,0,0,0,34,0,0,0,0,0,0,41,0,-1,-1,-1,0,0,12,0,8,30,70,21,45,0,39,23,0,1,2,34,2,6,36,0,79
37746,-1,-1,-1,0,0,0,0,1,12,0,0,0,0,0,29,3,0,0,0,0,12,0,8,30,70,21,0,-1,-1,-1,-1,-1,-1,34,2,5,36,0,79
38048,0,0,0,0,0,0,62,0,0,-1,-1,-1,0,5,6,0,0,9,-1,-1,-1,42,8,30,70,0,0,2,39,3,9,0,0,34,2,28,-1,-1,-1
38087,0,0,0,0,0,0,62,0,0,-1,-1,-1,0,0,0,39,11,9,2,0,12,-1,-1,-1,70,0,0,2,39,3,9,4,49,34,2,28,6,0,79
38512,0,0,0,0,0,0,62,0,0,17,0,0,-1,-1,-1,24,0,9,0,0,12,7,8,30,70,0,0,2,39,3,9,37,0,-1,-1,-1,7,0,79
38731,0,0,0,0,0,9,-1,-1,-1,0,2,0,0,16,0,53,0,9,18,0,12,0,8,30,70,0,0,2,39,3,9,0,3,34,2,0,-1,-1,-1
39340,0,0,0,0,0,0,62,0,0,-1,-1,-1,0,11,0,24,31,9,0,19,12,0,8,30,70,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,79
39705,0,0,11,0,0,0,-1,-1,-1,-1,-1,-1,25,0,0,41,0,32,0,13,40,0,52,30,0,100000006,100000006,100000005,-1,100000005,100000003,100000003,0,12,0,0,-1,-1,-1
39832,-1,-1,-1,4,0,0,62,0,0,0,0,0,0,0,0,0,11,9,2,0,12,-1,-1,-1,70,0,0,2,39,3,9,0,49,34,2,28,6,0,79
40833,-1,-1,-1,0,0,0,62,0,0,0,5,0,0,0,0,0,11,9,0,0,12,-1,-1,-1,-1,-1,-1,2,39,3,9,45,0,34,2,28,-1,-1,-1
41318,-1,-1,-1,10,100000006,100000006,62,0,0,0,41,0,15,0,15,0,0,0,0,0,12,7,8,30,70,0,40,-1,-1,-1,3,0,0,34,2,41,3,89,79
41758,0,23,0,0,0,0,62,0,0,0,41,0,-1,-1,-1,0,0,0,0,35,12,0,8,30,70,0,40,2,39,1,-1,-1,-1,34,2,0,2,89,79
42332,0,15,0,11,6,0,-1,-1,-1,0,0,0,7,0,0,3,0,50,0,0,12,0,8,30,70,26,0,0,39,42,-1,-1,-1,34,2,14,36,0,79
42862,0,0,83,0,20,0,0,0,0,10,75,0,59,0,0,0,0,0,0,0,12,0,8,30,70,0,3,0,39,0,0,58,7,34,2,0,36,26,79
43038,0,0,0,0,0,0,62,0,0,0,0,0,0,22,0,8,0,24,0,0,12,0,8,30,-1,-1,-1,-1,-1,-1,100000003,100000003,0,34,2,0,22,16,79
43296,0,0,0,0,0,0,62,0,7,2,0,0,0,0,65,0,11,9,9,0,12,-1,-1,-1,70,0,0,2,39,3,9,52,0,34,2,28,6,37,79
43301,0,0,0,-1,-1,-1,62,0,0,0,0,44,0,0,0,0,11,9,0,0,12,-1,-1,-1,70,0,0,2,39,3,9,0,0,34,2,28,6,0,79
43615,0,0,0,0,0,0,62,0,0,-1,-1,-1,15,0,15,0,0,0,0,0,12,-1,-1,-1,70,0,40,2,39,1,0,33,32,34,2,41,3,89,79
44971,0,0,0,1,0,40,27,0,0,0,39,49,0,0,0,-1,-1,-1,0,6,12,0,85,30,70,1,42,0,39,0,0,0,6,-1,-1,-1,40,0,79
44988,-1,-1,-1,0,0,0,62,9,0,-1,-1,-1,15,65,29,-1,-1,-1,5,0,12,0,8,30,70,0,0,2,39,1,0,0,6,34,2,0,-1,-1,-1
45750,-1,-1,-1,1,0,26,27,0,0,0,39,49,0,0,0,0,0,65,0,0,12,13,49,30,-1,-1,-1,0,39,0,36,0,6,10,2,12,40,0,79
45887,0,0,0,0,0,0,62,0,0,0,41,0,15,0,0,47,68,0,2,0,12,0,8,30,70,0,40,2,39,1,0,0,25,-1,-1,-1,24,89,79
46047,0,0,0,5,0,0,62,1,0,0,41,0,15,0,15,-1,-1,-1,0,0,12,0,8,30,-1,-1,-1,-1,-1,-1,43,0,0,34,2,41,3,89,79
46114,0,0,0,0,35,0,0,9,0,0,0,18,0,0,0,0,100000006,100000006,0,42,12,0,8,30,70,21,0,0,39,67,20,0,81,34,2,17,36,0,79
46208,0,0,0,0,0,0,62,0,0,0,0,0,36,0,37,0,17,9,0,0,12,57,8,30,70,3,37,2,39,3,9,45,5,34,2,0,14,41,79
46918,0,0,0,0,3,0,62,0,0,0,0,0,0,0,9,24,4,9,6,1,12,0,8,30,70,0,0,2,39,3,9,0,0,-1,-1,-1,0,0,79
46998,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,11,9,1,0,12,-1,-1,-1,70,35,0,2,39,3,9,84,0,-1,-1,-1,6,0,79
47180,0,0,0,57,0,0,62,4,0,0,0,0,0,0,0,26,1,9,0,0,12,0,8,30,70,3,37,2,39,3,9,45,0,34,2,2,0,1,79
47733,0,0,0,0,0,0,81,11,0,-1,-1,-1,0,0,0,0,2,29,0,28,12,0,8,30,70,0,9,0,39,0,-1,-1,-1,1,2,6,13,29,79
47819,0,0,0,0,0,0,62,2,0,0,0,0,29,0,0,0,0,9,-1,-1,-1,79,8,30,70,76,0,2,39,3,9,0,0,34,2,28,6,0,79
48679,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,74,0,0,90,0,0,25,12,0,8,30,70,0,0,2,39,15,3,0,0,34,2,0,0,0,79
48860,0,0,0,1,0,26,27,33,0,0,39,49,0,0,0,0,0,16,0,0,12,0,29,30,-1,-1,-1,-1,-1,-1,36,93,6,0,2,12,40,0,79
49060,0,0,0,1,0,0,27,0,0,-1,-1,-1,-1,-1,-1,6,0,0,0,0,12,0,34,30,70,1,33,0,39,0,0,0,6,15,2,12,40,5,79
49283,0,0,0,0,0,0,0,0,3,0,0,0,25,2,0,-1,-1,-1,0,13,0,0,52,30,35,100000006,100000006,100000005,-1,100000005,11,0,2,12,6,54,-1,-1,-1
49313,-1,-1,-1,1,0,26,27,33,0,0,39,49,0,0,0,0,6,0,0,0,12,0,29,30,70,1,0,0,39,0,36,0,6,0,2,12,40,0,79
49404,0,0,0,0,0,0,62,0,0,-1,-1,-1,15,0,29,100000003,100000003,0,0,0,12,0,8,30,70,0,0,2,39,1,1,6,24,-1,-1,-1,-1,-1,-1
49544,0,0,76,-1,-1,-1,62,10,0,-1,-1,-1,0,11,19,24,47,9,1,0,12,0,8,30,70,0,0,2,39,3,9,0,1,34,2,0,0,0,79
49715,0,0,0,0,0,0,62,0,10,0,41,34,15,0,0,64,0,0,-1,-1,-1,0,8,30,70,0,0,2,39,1,1,0,0,34,2,1,15,89,79
49789,0,0,0,0,0,0,-1,-1,-1,51,0,0,0,41,17,-1,-1,-1,0,44,12,-1,-1,-1,70,0,63,0,39,0,0,6,0,34,2,7,-1,-1,-1
49830,0,0,0,1,0,0,0,0,0,0,0,34,24,0,46,0,0,0,0,0,12,0,0,30,70,0,0,0,39,12,100000005,-1,100000005,0,2,0,5,25,79
50283,0,0,0,-1,-1,-1,62,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,12,-1,-1,-1,70,0,0,2,39,3,9,0,49,34,2,28,6,0,79
50415,0,0,4,0,15,3,62,0,0,0,41,0,-1,-1,-1,0,0,0,0,0,12,34,8,30,70,1,0,2,39,1,0,1,6,34,2,0,4,89,79
50472,0,0,0,21,0,0,62,0,0,-1,-1,-1,0,0,57,-1,-1,-1,2,0,12,0,8,30,70,0,32,2,39,3,-1,-1,-1,34,2,14,25,0,79
50819,0,0,0,1,0,0,27,0,0,0,39,49,18,0,0,45,0,53,0,0,12,0,0,30,70,1,42,0,39,16,0,21,6,0,2,12,40,65,79
51166,-1,-1,-1,0,0,0,-1,-1,-1,0,0,0,0,22,0,0,0,24,0,0,12,0,8,30,70,42,0,2,39,0,100000003,100000003,0,34,2,10,22,0,79
51546,0,0,0,0,0,0,62,0,0,0,0,0,-1,-1,-1,13,11,9,-1,-1,-1,-1,-1,-1,70,35,0,2,39,3,9,0,5,34,2,28,6,0,79
51580,0,0,0,0,0,0,62,0,0,0,41,0,15,0,0,0,0,6,0,0,12,0,8,30,-1,-1,-1,2,39,1,7,20,0,34,2,0,24,89,79
51740,0,0,0,44,0,0,62,0,11,0,0,0,0,0,0,33,0,9,-1,-1,-1,0,8,30,70,3,27,2,39,3,9,9,0,34,2,22,26,28,79
51931,0,0,0,0,0,0,62,0,0,0,0,0,0,0,63,0,0,9,19,23,12,42,8,30,70,0,25,2,39,3,9,0,0,34,2,28,6,0,79
