,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
11359,0,0,37,48,0,0,9,0,0,0,2,0,0,0,53,-1,-1,-1,0,0,0,-1,-1,-1,0,0,26,33,0,33,11,16,0,0,100000006,100000006,33,23,24
15295,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,41,23,0,20,50,-1,-1,-1,0,63,0,0,1,19,100000003,100000003,19,0,0,32,0,34,24
15470,0,0,5,-1,-1,-1,0,0,0,43,0,0,0,0,0,0,0,75,7,52,0,65,0,6,24,63,12,4,0,0,4,56,8,19,14,0,-1,-1,-1
16404,0,25,0,0,25,0,0,0,47,1,0,0,-1,-1,-1,0,0,75,-1,-1,-1,65,0,20,14,63,22,0,0,47,18,26,0,19,6,65,24,37,24
16610,0,0,37,0,52,26,0,46,2,0,0,0,5,0,53,3,0,20,0,0,5,65,0,24,-1,-1,-1,-1,-1,-1,22,0,0,2,100000006,100000006,33,34,24
17243,0,0,39,0,21,0,-1,-1,-1,0,0,0,23,0,0,25,0,6,8,52,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13,12,-1,-1,-1
17991,0,0,0,0,0,0,0,12,2,0,11,0,0,0,0,-1,-1,-1,-1,-1,-1,65,0,0,0,63,95,40,1,86,-1,-1,-1,0,2,0,2,4,24
20783,0,0,0,0,21,70,15,0,16,0,0,0,0,0,0,31,2,11,3,52,0,65,0,9,0,0,24,-1,-1,-1,51,100000006,100000006,0,28,12,5,7,24
20810,-1,-1,-1,0,0,0,0,12,0,18,0,0,0,0,0,0,0,75,-1,-1,-1,-1,-1,-1,20,63,0,0,0,0,0,0,40,-1,-1,-1,-1,-1,-1
21938,0,0,0,0,35,0,0,0,0,0,0,0,11,0,0,0,0,0,45,0,0,65,0,0,0,63,0,2,1,86,100000003,100000003,7,8,0,0,0,0,24
24041,0,0,0,0,1,0,0,0,0,0,0,34,7,0,0,6,0,75,0,0,34,65,0,17,0,63,31,-1,-1,-1,0,0,89,-1,-1,-1,24,37,24
25347,-1,-1,-1,0,0,0,0,35,0,-1,-1,-1,48,0,0,0,8,13,0,0,0,65,0,90,0,63,42,-1,-1,-1,-1,-1,-1,0,0,9,0,30,24
26079,-1,-1,-1,0,0,0,1,0,2,0,29,0,7,26,0,-1,-1,-1,0,100000006,100000006,65,0,0,-1,-1,-1,-1,-1,-1,24,17,2,-1,-1,-1,11,0,24
27387,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,30,0,1,0,0,0,8,0,7,65,0,0,-1,-1,-1,0,1,0,-1,-1,-1,66,9,9,17,9,24
27661,0,0,24,0,15,0,3,0,16,0,0,0,0,34,0,-1,-1,-1,0,0,50,65,0,7,-1,-1,-1,33,1,14,100000003,100000003,38,100000005,-1,100000005,-1,-1,-1
28093,0,0,0,0,0,26,5,38,0,0,34,50,0,0,0,0,0,75,-1,-1,-1,65,100000006,100000006,0,63,0,0,20,0,-1,-1,-1,19,100000006,100000006,-1,-1,-1
28462,0,0,37,0,0,0,0,0,54,0,69,0,17,52,53,-1,-1,-1,-1,-1,-1,65,30,0,0,0,78,0,0,15,8,16,63,-1,-1,-1,-1,-1,-1
28545,0,0,0,0,0,0,0,12,57,18,0,0,0,0,4,0,0,75,-1,-1,-1,65,0,17,20,63,0,0,0,0,27,0,1,19,0,0,24,37,24
28962,0,0,16,-1,-1,-1,0,0,0,0,48,0,0,0,0,-1,-1,-1,0,0,50,65,0,0,0,63,15,27,1,0,100000003,100000003,46,0,8,0,0,28,24
29366,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,0,14,-1,-1,-1,-1,-1,-1,65,0,16,19,63,5,0,1,3,100000003,100000003,36,0,43,48,-1,-1,-1
29979,0,0,0,0,21,0,6,0,0,14,20,0,100000005,-1,100000005,0,0,0,0,12,0,65,0,2,-1,-1,-1,56,6,53,100000005,-1,100000005,-1,-1,-1,5,36,24
30387,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,0,0,65,0,13,0,63,0,0,1,86,100000003,100000003,7,15,0,0,46,4,24
30425,0,0,37,-1,-1,-1,0,46,0,-1,-1,-1,0,0,53,3,47,0,15,0,0,65,1,24,0,0,3,100000005,-1,100000005,22,5,47,9,100000006,100000006,33,20,24
31383,0,0,0,-1,-1,-1,0,31,0,3,0,0,23,0,21,25,0,6,8,52,0,65,0,9,76,36,0,-1,-1,-1,0,6,0,0,0,12,-1,-1,-1
31934,0,0,0,100000003,100000003,50,0,5,0,0,0,0,0,0,2,0,0,75,0,13,69,65,5,0,24,63,81,11,0,6,4,0,0,19,55,67,24,0,24
32039,0,0,0,0,0,49,0,22,0,0,0,0,0,26,0,20,4,0,0,0,0,65,75,0,12,63,0,-1,-1,-1,1,100000006,100000006,3,6,9,-1,-1,-1
32650,0,0,0,-1,-1,-1,15,0,0,0,0,49,0,0,23,-1,-1,-1,4,52,0,-1,-1,-1,0,31,24,-1,-1,-1,51,5,9,11,0,12,5,7,24
32734,0,2,0,0,0,0,-1,-1,-1,0,18,0,-1,-1,-1,0,2,75,0,0,0,65,0,0,0,63,0,50,0,0,0,0,17,-1,-1,-1,24,37,24
33069,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,39,67,0,15,50,65,5,16,27,63,47,-1,-1,-1,100000003,100000003,21,14,0,39,1,34,24
33912,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,39,0,75,0,0,23,65,0,0,-1,-1,-1,7,1,0,-1,-1,-1,19,0,5,-1,-1,-1
34190,-1,-1,-1,0,0,0,0,0,0,31,0,77,0,41,53,-1,-1,-1,7,8,30,65,0,0,0,1,0,-1,-1,-1,30,16,47,34,100000006,100000006,-1,-1,-1
35250,0,0,0,0,0,22,0,0,0,0,3,0,0,63,7,0,0,0,5,0,50,65,0,0,71,63,47,-1,-1,-1,100000003,100000003,20,-1,-1,-1,1,0,24
35322,0,0,0,-1,-1,-1,0,0,12,0,0,0,0,0,0,0,38,1,0,39,0,65,22,0,0,63,6,4,1,86,100000003,100000003,7,3,0,78,0,32,24
35794,0,0,0,0,0,0,70,0,0,40,0,0,0,0,0,0,0,75,0,0,0,-1,-1,-1,1,63,33,0,0,9,-1,-1,-1,19,0,0,24,37,24
35855,-1,-1,-1,8,16,0,0,0,5,0,0,0,21,0,0,0,0,27,10,0,0,65,11,0,0,63,6,0,1,86,-1,-1,-1,38,69,0,-1,-1,-1
37525,0,0,0,0,39,0,0,0,0,3,0,0,0,41,0,0,52,16,-1,-1,-1,65,3,30,-1,-1,-1,15,1,86,100000003,100000003,7,0,79,2,3,43,24
37729,0,13,0,0,0,0,9,0,0,0,8,0,0,63,29,0,0,0,54,13,50,65,9,0,-1,-1,-1,22,1,33,100000003,100000003,20,0,18,44,-1,-1,-1
37880,0,0,0,21,0,0,0,0,0,0,0,21,0,0,49,0,0,7,0,0,0,65,0,58,17,63,0,0,1,86,100000003,100000003,7,4,13,7,7,4,24
38825,0,0,0,43,25,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,0,0,65,7,0,0,63,25,5,0,63,0,8,2,19,0,1,24,19,24
38984,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,0,-1,-1,-1,65,32,0,0,63,0,15,1,86,100000003,100000003,7,0,24,0,3,0,24
39161,-1,-1,-1,0,0,0,0,0,0,0,34,0,76,26,2,0,0,0,0,0,0,-1,-1,-1,100000005,-1,100000005,100000003,100000003,0,0,0,0,-1,-1,-1,-1,-1,-1
39474,-1,-1,-1,0,0,43,15,0,0,3,2,0,0,0,0,0,0,0,0,0,0,65,54,17,24,63,0,47,0,0,33,15,47,66,0,9,10,1,24
39765,-1,-1,-1,0,0,0,0,46,0,-1,-1,-1,0,0,53,3,0,44,61,0,13,65,0,24,2,0,0,0,18,0,22,0,34,0,100000006,100000006,33,34,24
39784,0,0,0,0,0,0,0,0,18,0,0,0,-1,-1,-1,0,52,0,-1,-1,-1,65,23,0,-1,-1,-1,-1,-1,-1,100000003,100000003,7,22,61,0,3,0,24
39976,-1,-1,-1,0,0,0,0,28,0,-1,-1,-1,-1,-1,-1,0,100000006,100000006,-1,-1,-1,65,4,53,0,63,78,0,100000006,100000006,32,29,47,77,0,9,-1,-1,-1
40153,0,0,37,-1,-1,-1,0,7,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,0,0,0,52,0,0,35,0,-1,-1,-1,13,100000006,100000006,33,0,24
40644,-1,-1,-1,0,0,27,100000003,100000003,0,-1,-1,-1,14,0,0,0,25,5,45,38,49,24,0,14,3,71,25,88,0,18,60,0,0,11,0,0,-1,-1,-1
41675,-1,-1,-1,29,0,0,0,12,0,18,0,76,0,24,0,0,0,75,0,43,2,65,0,17,0,63,0,13,29,0,-1,-1,-1,19,49,0,24,37,24
42517,0,0,0,-1,-1,-1,0,0,0,59,23,0,-1,-1,-1,22,0,0,45,0,15,65,0,0,0,63,66,17,1,86,100000003,100000003,7,0,31,0,2,0,24
42877,0,0,0,0,0,0,0,0,0,-1,-1,-1,41,0,67,0,0,0,3,0,0,65,0,0,0,63,95,-1,-1,-1,100000003,100000003,7,2,20,0,0,4,24
