,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
5619,-1,-1,-1,46,0,0,-1,-1,-1,5,0,43,-1,-1,-1,0,17,0,-1,-1,-1,78,3,0,0,3,51,15,1,1,82,0,14,-1,-1,-1,0,57,27
10152,58,0,0,-1,-1,-1,10,0,0,0,0,8,-1,-1,-1,0,0,47,3,0,0,11,3,7,20,0,4,-1,-1,-1,100000005,-1,100000005,9,0,10,45,52,23
11581,-1,-1,-1,46,0,0,0,0,0,47,0,0,0,30,0,0,0,0,-1,-1,-1,2,3,0,26,73,9,1,1,11,0,1,0,9,73,23,0,19,60
13903,-1,-1,-1,-1,-1,-1,0,5,0,0,18,0,0,30,21,57,0,47,0,1,0,11,3,29,0,19,0,0,1,16,20,69,0,-1,-1,-1,45,52,23
15658,-1,-1,-1,46,0,0,0,48,0,0,12,43,-1,-1,-1,0,0,49,0,0,0,78,3,0,0,3,51,-1,-1,-1,100000003,100000003,16,9,30,0,-1,-1,-1
17955,-1,-1,-1,46,0,0,0,0,0,0,0,47,0,30,0,0,25,0,0,42,94,-1,-1,-1,26,14,0,54,1,11,48,1,0,9,0,0,100000005,-1,100000005
18635,-1,-1,-1,46,0,0,0,0,0,0,100000006,100000006,-1,-1,-1,0,2,0,0,0,46,-1,-1,-1,47,0,30,35,4,0,-1,-1,-1,9,9,4,15,2,55
18974,0,0,0,46,24,32,-1,-1,-1,0,0,0,0,30,0,-1,-1,-1,0,45,0,56,0,0,-1,-1,-1,0,1,7,-1,-1,-1,9,12,38,18,0,16
20477,-1,-1,-1,46,0,0,0,0,0,-1,-1,-1,0,30,21,0,0,47,-1,-1,-1,11,3,0,0,0,0,0,1,0,-1,-1,-1,9,0,10,45,52,23
21379,10,0,0,46,0,0,0,40,51,0,0,0,0,30,0,9,0,0,0,0,0,11,3,0,4,1,4,17,1,0,-1,-1,-1,9,28,1,45,0,23
21787,0,0,11,46,2,0,0,0,25,0,0,0,-1,-1,-1,0,0,7,57,0,14,44,3,36,16,3,0,0,1,0,36,0,13,9,0,0,0,0,38
22252,0,0,0,46,0,6,15,0,0,0,0,8,0,30,16,0,21,0,-1,-1,-1,-1,-1,-1,47,0,3,-1,-1,-1,-1,-1,-1,9,8,4,15,0,18
22947,0,0,54,46,24,32,0,0,0,12,0,6,-1,-1,-1,0,17,13,28,79,18,50,0,29,0,0,84,0,1,4,0,16,0,9,23,0,0,0,31
24120,-1,-1,-1,46,24,32,0,4,0,-1,-1,-1,0,30,0,0,17,0,0,79,18,50,0,0,0,2,40,4,1,0,0,16,0,9,1,0,100000003,100000003,31
24484,0,0,0,46,2,0,0,0,25,-1,-1,-1,4,30,0,0,35,0,10,0,0,0,3,0,31,3,39,0,1,0,51,0,13,9,0,7,-1,-1,-1
25228,-1,-1,-1,46,10,17,0,0,0,0,0,0,3,30,0,9,0,83,-1,-1,-1,11,3,0,-1,-1,-1,29,1,0,0,0,42,9,28,0,-1,-1,-1
25235,0,0,0,46,0,0,0,0,0,0,71,0,0,30,0,0,0,0,3,0,0,0,3,19,0,3,0,0,1,25,18,0,14,9,0,3,3,1,0
25413,0,0,0,-1,-1,-1,0,0,0,22,0,0,25,30,0,0,0,0,0,0,72,0,0,0,44,45,0,-1,-1,-1,6,100000006,100000006,9,10,0,-1,-1,-1
27751,0,0,0,46,0,0,-1,-1,-1,0,0,0,13,30,0,0,0,37,0,0,0,11,3,20,28,2,0,-1,-1,-1,0,100000006,100000006,9,2,6,-1,-1,-1
28188,0,0,0,46,24,26,0,2,6,14,0,0,25,30,0,0,0,0,1,0,0,0,0,19,44,45,0,26,1,0,0,100000006,100000006,9,0,16,0,100000006,100000006
28212,0,0,0,46,0,0,0,0,74,0,0,0,13,30,0,0,0,0,0,0,38,11,3,22,28,0,0,-1,-1,-1,21,48,38,9,0,6,100000003,100000003,23
28356,0,0,0,46,0,0,0,0,0,-1,-1,-1,0,30,0,0,0,0,0,0,0,0,3,19,18,3,0,15,1,25,100000003,100000003,0,9,19,3,-1,-1,-1
28778,-1,-1,-1,46,31,0,0,0,0,0,0,24,11,30,21,46,0,47,0,1,0,11,3,12,0,0,0,-1,-1,-1,67,69,0,9,41,10,45,52,23
29145,0,0,11,46,2,0,0,22,25,0,0,0,0,30,1,0,100000006,100000006,0,0,0,-1,-1,-1,0,3,0,53,1,14,0,0,13,9,100000006,100000006,0,39,38
29478,0,0,0,46,24,26,0,0,0,0,0,0,16,30,0,0,0,0,-1,-1,-1,37,0,0,9,45,0,0,1,0,0,18,14,9,56,2,-1,-1,-1
