,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
7315,0,0,0,0,0,0,0,0,12,18,0,47,0,47,14,-1,-1,-1,-1,-1,-1,0,13,39,2,0,22,-1,-1,-1,11,59,33,100000005,-1,100000005,13,0,46
7370,0,52,0,2,0,33,0,0,0,-1,-1,-1,11,0,0,36,51,2,0,4,0,2,44,0,0,34,22,0,0,42,-1,-1,-1,100000005,-1,100000005,-1,-1,-1
9999,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0,54,22,0,10,0,13,0,0,23,10,8,0,36,20,20,59,13,0,46
10059,-1,-1,-1,20,0,46,48,0,41,0,11,0,0,4,0,-1,-1,-1,-1,-1,-1,0,0,0,31,0,2,0,0,8,28,24,20,13,26,5,11,78,46
10430,-1,-1,-1,0,0,59,0,0,0,0,0,0,63,0,0,0,0,0,-1,-1,-1,0,6,0,22,12,90,-1,-1,-1,11,0,0,-1,-1,-1,5,73,46
14580,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,11,0,0,0,0,0,0,4,0,0,78,0,0,34,22,0,0,42,-1,-1,-1,0,32,5,17,17,46
14950,0,39,0,0,0,0,17,2,0,-1,-1,-1,-1,-1,-1,55,0,0,0,4,7,0,13,39,13,22,22,0,0,42,11,20,33,-1,-1,-1,0,10,46
15178,0,0,0,0,0,0,0,7,5,-1,-1,-1,0,0,6,-1,-1,-1,0,4,20,0,4,0,-1,-1,-1,-1,-1,-1,11,29,41,47,4,0,-1,-1,-1
16573,0,0,0,0,0,0,0,0,0,27,0,0,0,0,66,16,0,0,0,10,0,7,0,0,26,13,0,0,32,23,0,30,32,32,20,12,13,0,46
17286,0,0,0,50,0,0,0,0,0,-1,-1,-1,0,56,2,0,0,0,0,0,22,7,0,0,26,13,0,0,32,30,31,30,32,32,20,0,-1,-1,-1
18343,0,23,0,0,25,0,50,0,0,0,0,33,53,0,0,-1,-1,-1,0,4,20,0,0,22,22,9,21,-1,-1,-1,-1,-1,-1,0,20,12,-1,-1,-1
19257,-1,-1,-1,0,0,0,22,0,0,27,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,18,0,0,13,20,31,32,0,7,30,32,32,20,34,13,0,46
20801,0,0,21,0,0,0,100000005,-1,100000005,27,0,0,0,0,0,0,0,0,0,0,0,7,0,0,-1,-1,-1,0,32,0,0,30,32,32,20,12,13,0,46
21089,0,0,0,-1,-1,-1,0,0,53,37,0,0,11,0,0,36,39,0,0,4,17,0,0,4,0,34,22,0,0,42,11,32,34,0,0,5,17,7,46
21519,0,0,0,0,0,78,-1,-1,-1,-1,-1,-1,0,0,0,3,0,52,35,4,0,-1,-1,-1,86,0,22,47,2,42,-1,-1,-1,42,0,7,30,1,46
22445,0,0,0,20,5,0,-1,-1,-1,0,0,0,0,0,0,100000005,-1,100000005,0,15,0,2,0,34,0,0,50,-1,-1,-1,0,24,31,-1,-1,-1,100000003,100000003,46
23259,0,0,0,0,0,0,0,45,0,0,0,0,-1,-1,-1,0,0,0,25,4,20,0,6,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,81,0,73,46
23984,0,0,0,0,0,0,17,0,0,-1,-1,-1,0,0,0,55,0,0,0,4,7,0,13,39,11,0,22,2,23,42,11,28,33,0,13,12,3,0,46
24223,-1,-1,-1,0,0,0,17,37,0,0,15,0,0,0,0,-1,-1,-1,0,4,7,36,13,39,0,0,22,0,68,42,11,0,33,0,13,12,11,10,46
24811,0,0,0,0,0,0,0,0,0,18,0,0,0,47,14,55,0,0,0,4,7,4,13,39,0,0,22,15,13,42,11,0,33,0,13,0,0,13,46
25079,0,0,0,20,5,0,0,0,20,-1,-1,-1,0,1,0,0,0,0,0,15,69,0,2,0,2,0,22,-1,-1,-1,1,24,1,0,2,5,87,0,46
26349,-1,-1,-1,0,0,1,0,0,0,27,0,75,-1,-1,-1,0,27,0,0,10,35,39,0,0,0,13,40,0,0,10,-1,-1,-1,-1,-1,-1,13,0,46
26424,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,13,0,-1,-1,-1,0,16,0,28,3,0,-1,-1,-1,-1,-1,-1,0,13,0,20,20,63,13,17,46
26624,0,0,0,2,0,0,0,0,0,0,0,0,-1,-1,-1,36,0,0,0,4,0,0,22,80,0,34,22,0,0,42,11,0,12,0,0,0,-1,-1,-1
27007,0,0,0,-1,-1,-1,-1,-1,-1,27,0,0,0,0,0,0,0,5,11,0,10,7,0,0,26,13,0,36,32,5,0,30,32,32,20,12,13,0,46
28013,0,0,1,-1,-1,-1,8,0,0,27,0,0,0,18,0,0,27,0,0,16,4,100000005,-1,100000005,0,13,3,0,0,0,32,0,0,20,20,2,13,0,46
28135,0,0,0,-1,-1,-1,0,0,0,27,21,0,0,0,25,0,5,0,0,26,0,7,0,0,27,13,0,26,26,3,9,30,0,10,20,53,-1,-1,-1
28767,0,0,0,0,8,0,73,0,0,-1,-1,-1,11,27,0,0,0,56,23,4,0,0,0,0,0,0,22,0,48,42,11,0,21,4,0,0,17,43,46
28791,0,0,0,20,5,0,-1,-1,-1,0,53,0,0,24,0,0,10,0,0,15,0,0,0,0,0,0,50,-1,-1,-1,0,24,31,9,0,5,14,8,46
31100,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,9,0,74,7,0,0,-1,-1,-1,0,32,1,35,30,32,32,20,0,13,29,46
31150,0,0,0,0,0,78,0,0,0,-1,-1,-1,-1,-1,-1,3,0,52,0,4,0,-1,-1,-1,17,0,22,47,0,42,11,4,13,42,73,7,30,1,46
31294,0,0,0,0,0,0,0,0,28,0,0,52,58,31,19,7,0,0,-1,-1,-1,0,0,62,0,9,55,-1,-1,-1,13,0,0,1,12,2,0,27,46
31799,0,0,0,20,59,0,0,9,6,0,0,0,0,0,0,0,0,0,0,13,0,8,0,3,100000005,-1,100000005,0,0,0,0,0,0,0,53,5,-1,-1,-1
32131,0,0,4,0,0,0,0,0,0,27,0,0,11,0,0,0,0,0,0,0,0,7,18,0,27,13,0,-1,-1,-1,9,30,24,10,20,53,13,0,46
32169,0,0,20,0,0,0,0,0,0,-1,-1,-1,0,45,0,86,83,5,0,4,54,0,11,1,-1,-1,-1,0,12,42,11,0,0,19,71,52,-1,-1,-1
32268,0,0,0,0,65,0,0,0,0,0,26,1,0,31,0,0,2,87,17,0,6,0,23,0,13,0,0,27,100000006,100000006,0,34,0,-1,-1,-1,-1,-1,-1
32497,0,0,0,0,0,0,-1,-1,-1,27,20,0,0,0,0,-1,-1,-1,-1,-1,-1,7,0,0,26,13,0,-1,-1,-1,55,30,32,32,20,12,13,1,46
33136,0,0,0,0,0,0,0,0,0,37,0,0,-1,-1,-1,36,39,0,0,4,17,0,100000006,100000006,52,34,22,0,22,42,-1,-1,-1,0,0,5,17,35,46
33563,-1,-1,-1,0,20,0,0,0,0,27,0,0,-1,-1,-1,0,27,0,0,16,30,0,0,0,33,13,0,0,54,31,0,0,0,20,20,0,13,20,46
34028,0,0,4,35,0,0,0,0,0,27,0,0,-1,-1,-1,70,44,0,0,0,0,7,0,0,27,13,0,0,0,20,9,30,0,10,20,53,13,0,46
34734,0,0,0,0,0,0,0,0,0,27,0,0,-1,-1,-1,0,6,0,0,1,0,7,0,0,26,13,27,0,32,22,0,30,32,32,20,12,13,1,46
35215,0,0,0,0,0,0,-1,-1,-1,27,0,0,16,0,0,32,0,0,22,0,0,7,21,0,26,13,0,0,32,0,50,30,32,32,20,12,13,3,46
35259,-1,-1,-1,0,20,0,0,0,0,27,0,0,0,0,0,-1,-1,-1,0,16,30,0,50,0,33,13,0,0,54,0,0,0,0,-1,-1,-1,13,20,46
35412,-1,-1,-1,-1,-1,-1,48,65,41,-1,-1,-1,0,0,0,8,0,0,41,0,0,0,30,45,-1,-1,-1,6,0,8,55,24,42,0,12,5,6,51,46
35519,0,0,0,0,0,78,0,0,0,55,0,76,5,0,0,3,0,52,0,4,5,-1,-1,-1,-1,-1,-1,47,58,42,11,4,13,-1,-1,-1,-1,-1,-1
35922,0,0,0,0,7,0,0,0,0,-1,-1,-1,0,0,0,13,27,0,0,0,0,-1,-1,-1,0,13,0,52,0,8,0,1,0,20,20,0,13,78,46
