,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
6126,0,10,0,100000003,100000003,0,-1,-1,-1,0,0,29,62,0,0,0,0,0,0,0,0,0,3,26,3,43,0,87,49,24,-1,-1,-1,100000005,-1,100000005,0,6,53
8632,-1,-1,-1,0,0,0,0,88,4,-1,-1,-1,62,0,74,0,17,0,0,28,14,-1,-1,-1,8,15,0,0,49,11,-1,-1,-1,9,20,0,14,13,7
10861,0,0,0,-1,-1,-1,0,0,0,30,0,0,62,0,68,0,0,0,-1,-1,-1,0,14,26,5,1,16,0,49,0,0,20,0,16,0,1,9,6,54
11523,-1,-1,-1,9,0,0,0,88,13,2,0,36,62,0,0,0,18,0,-1,-1,-1,43,0,18,0,0,0,4,49,11,-1,-1,-1,3,20,0,24,0,7
11995,0,0,0,0,0,0,0,0,0,0,0,0,62,20,0,-1,-1,-1,-1,-1,-1,0,0,26,-1,-1,-1,87,49,0,1,0,0,100000005,-1,100000005,40,6,53
12523,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,62,25,0,-1,-1,-1,13,5,14,-1,-1,-1,8,15,0,-1,-1,-1,-1,-1,-1,2,20,0,14,0,7
13633,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,12,-1,-1,-1,1,0,0,5,0,0,38,49,0,30,0,58,19,5,17,0,56,7
13839,0,0,31,0,0,0,0,0,10,0,0,0,62,10,35,0,4,0,0,0,0,4,0,4,14,0,6,38,49,0,37,12,0,19,2,24,62,2,5
14476,0,2,26,0,0,22,16,35,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,25,-1,-1,-1,11,42,0,0,20,68,6,14,49,86,90,4
16068,0,0,0,0,0,0,0,0,2,0,5,0,62,0,0,86,4,0,0,0,0,0,1,1,0,38,0,0,49,62,-1,-1,-1,60,2,0,19,19,40
16589,0,30,0,0,0,0,0,0,0,13,0,0,62,8,0,0,0,0,0,0,0,0,47,4,37,0,6,-1,-1,-1,37,25,25,19,24,0,10,6,5
17789,0,42,0,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,0,60,0,0,3,14,0,80,18,-1,-1,-1,0,49,11,-1,-1,-1,0,20,0,-1,-1,-1
18387,-1,-1,-1,0,0,0,20,3,0,0,0,0,62,0,4,0,0,0,-1,-1,-1,3,0,0,5,0,0,38,49,6,9,77,0,-1,-1,-1,0,56,35
19751,0,12,0,23,0,0,-1,-1,-1,0,0,0,62,0,0,0,0,0,0,31,4,0,18,0,5,0,0,-1,-1,-1,20,51,2,19,39,3,50,56,34
23137,0,0,0,26,0,0,-1,-1,-1,0,93,20,62,0,0,0,0,0,0,0,0,13,0,4,37,0,6,38,49,0,37,4,25,19,0,0,1,29,5
24563,0,0,0,0,11,0,20,0,0,-1,-1,-1,62,0,0,0,0,0,0,42,0,0,69,7,5,0,0,38,49,0,0,0,25,19,5,2,0,56,7
25523,0,0,0,0,0,0,0,0,0,0,69,0,-1,-1,-1,0,0,0,0,100000006,100000006,0,26,0,5,0,0,38,49,0,0,0,0,19,5,44,0,56,7
25705,0,70,47,0,0,45,0,0,0,100000005,-1,100000005,62,0,0,0,0,0,0,0,0,0,0,0,5,0,6,38,49,0,-1,-1,-1,19,0,0,29,56,5
25739,0,0,83,-1,-1,-1,16,88,36,87,0,0,62,0,16,-1,-1,-1,8,22,14,0,22,18,0,11,0,53,49,11,-1,-1,-1,0,20,2,-1,-1,-1
27767,0,0,31,0,40,0,0,0,0,0,0,0,62,10,0,13,4,0,0,0,0,15,0,4,0,0,6,38,49,20,37,61,0,-1,-1,-1,80,2,5
27973,0,0,52,0,0,26,0,0,36,0,0,0,62,0,0,0,85,44,0,0,0,0,40,0,5,0,0,38,49,0,-1,-1,-1,19,5,91,2,56,7
29020,0,0,0,0,0,0,0,88,0,-1,-1,-1,62,0,0,0,0,0,0,0,14,-1,-1,-1,0,15,0,45,49,11,-1,-1,-1,3,20,2,24,0,7
29789,0,0,0,0,0,0,0,88,4,0,16,48,62,5,0,0,0,0,0,13,14,-1,-1,-1,-1,-1,-1,0,49,11,-1,-1,-1,4,20,2,24,19,7
29986,-1,-1,-1,0,0,0,0,0,0,0,0,0,62,0,0,0,0,12,0,0,0,0,0,0,5,13,0,38,49,0,11,0,0,19,5,17,0,56,7
30144,-1,-1,-1,0,0,0,0,0,0,9,0,0,62,0,4,0,0,0,-1,-1,-1,-1,-1,-1,5,0,0,38,49,0,9,0,0,19,5,12,0,56,35
30282,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,8,0,0,0,20,5,0,0,38,49,0,100000003,100000003,0,19,5,11,20,56,35
30878,0,0,0,0,0,0,0,6,0,0,0,0,62,78,0,0,0,13,0,0,0,0,0,42,5,0,0,-1,-1,-1,21,0,0,19,5,24,2,56,7
31518,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,12,0,0,0,1,0,0,5,2,0,-1,-1,-1,100000003,100000003,0,19,5,17,45,56,7
31879,-1,-1,-1,0,0,0,16,0,0,-1,-1,-1,62,0,0,100000003,100000003,0,-1,-1,-1,0,24,39,5,0,0,38,49,0,0,6,0,19,5,59,-1,-1,-1
32182,0,0,0,0,0,0,0,0,0,7,0,0,62,0,0,0,0,0,19,42,0,0,6,0,5,0,0,38,49,0,0,0,18,19,5,0,0,56,7
32240,0,2,26,0,0,21,16,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,3,0,0,2,0,11,5,28,0,20,32,11,14,59,86,0,4
32397,0,0,0,42,45,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,23,5,0,26,-1,-1,-1,0,49,0,0,20,3,0,24,1,9,6,54
32820,-1,-1,-1,0,0,0,100000003,100000003,0,24,5,18,62,0,0,0,10,12,-1,-1,-1,0,0,41,5,0,0,38,49,0,0,46,0,19,5,17,-1,-1,-1
33483,0,0,0,0,0,0,0,0,0,0,3,10,62,0,0,0,0,56,-1,-1,-1,0,0,4,0,1,6,38,49,83,37,0,0,19,98,0,0,60,5
33787,0,0,0,-1,-1,-1,0,0,2,0,5,0,62,0,0,86,4,7,0,0,0,-1,-1,-1,0,38,0,0,49,0,76,2,2,60,2,0,19,0,40
35927,0,17,0,0,0,0,-1,-1,-1,0,0,0,62,0,13,0,0,0,0,60,14,-1,-1,-1,31,15,0,26,49,11,-1,-1,-1,20,20,0,14,39,7
35960,0,0,83,0,0,0,0,88,0,0,37,36,62,0,0,0,18,51,100000003,100000003,14,0,0,18,0,0,0,0,49,11,-1,-1,-1,-1,-1,-1,45,0,7
35993,0,48,32,23,0,0,7,29,0,0,0,0,62,0,0,1,0,0,0,0,0,0,0,0,5,0,73,38,49,0,0,51,0,19,1,3,-1,-1,-1
36051,0,0,0,0,0,0,0,0,0,-1,-1,-1,62,0,0,0,0,12,-1,-1,-1,-1,-1,-1,5,0,0,38,49,0,0,77,0,-1,-1,-1,0,56,7
36240,0,0,0,0,0,0,-1,-1,-1,0,4,18,62,0,0,0,0,12,0,24,0,0,4,0,5,13,36,38,49,0,0,14,0,19,5,17,7,56,7
36512,-1,-1,-1,0,0,26,0,0,36,2,24,0,62,0,0,0,0,44,-1,-1,-1,0,40,7,-1,-1,-1,38,49,10,0,32,0,19,5,22,-1,-1,-1
36595,0,0,0,0,0,0,0,88,0,0,0,48,62,0,0,0,0,0,0,0,14,-1,-1,-1,0,15,0,45,49,11,-1,-1,-1,0,20,2,24,27,7
36857,0,0,0,-1,-1,-1,0,6,0,-1,-1,-1,62,3,0,1,0,13,0,0,0,-1,-1,-1,-1,-1,-1,38,49,54,0,0,0,-1,-1,-1,0,56,7
