,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
4015,0,1,0,-1,-1,-1,1,0,0,-1,-1,-1,0,0,1,0,21,67,-1,-1,-1,-1,-1,-1,100000003,100000003,0,0,7,0,-1,-1,-1,95,0,6,100000003,100000003,46
5434,0,53,0,0,0,0,1,55,0,3,0,0,0,0,0,0,0,0,0,0,80,-1,-1,-1,-1,-1,-1,46,41,0,68,0,30,2,0,0,100000003,100000003,66
5990,0,0,0,-1,-1,-1,-1,-1,-1,9,0,0,0,0,0,6,0,36,0,0,80,-1,-1,-1,-1,-1,-1,0,0,36,68,0,18,23,0,34,-1,-1,-1
10683,0,0,0,-1,-1,-1,1,0,0,0,37,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,56,68,11,18,23,44,13,100000003,100000003,3
11494,0,0,0,-1,-1,-1,1,0,68,0,57,0,32,0,0,-1,-1,-1,13,0,80,-1,-1,-1,0,0,0,-1,-1,-1,68,25,18,23,52,13,100000003,100000003,3
12790,0,0,0,-1,-1,-1,1,0,0,0,29,0,0,0,0,0,22,0,4,0,80,-1,-1,-1,25,0,0,-1,-1,-1,-1,-1,-1,23,0,0,100000003,100000003,3
13052,0,0,0,0,0,0,1,5,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,80,-1,-1,-1,100000003,100000003,69,11,18,0,-1,-1,-1,28,4,0,100000003,100000003,46
13063,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,32,0,-1,-1,-1,100000003,100000003,80,-1,-1,-1,100000003,100000003,1,11,8,33,68,51,1,0,0,0,-1,-1,-1
13277,0,1,0,-1,-1,-1,1,4,51,-1,-1,-1,0,0,0,8,21,0,12,0,80,-1,-1,-1,100000003,100000003,20,-1,-1,-1,68,3,19,-1,-1,-1,100000003,100000003,46
13509,0,0,0,-1,-1,-1,1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,0,18,23,16,22,-1,-1,-1
14524,0,0,0,-1,-1,-1,1,0,26,-1,-1,-1,0,93,0,-1,-1,-1,100000003,100000003,80,-1,-1,-1,100000003,100000003,16,2,0,49,-1,-1,-1,0,0,55,100000003,100000003,3
16862,0,0,0,26,0,5,1,0,0,9,0,0,0,0,33,0,72,0,0,15,80,-1,-1,-1,0,0,2,0,0,0,68,0,19,11,0,38,100000003,100000003,1
17936,0,53,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,11,36,0,0,33,80,-1,-1,-1,100000003,100000003,12,0,41,16,-1,-1,-1,15,2,0,100000003,100000003,5
18207,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,-1,-1,-1,0,0,80,-1,-1,-1,36,0,2,0,0,7,68,0,19,11,0,38,100000003,100000003,3
19755,0,0,0,-1,-1,-1,1,0,0,16,0,0,0,0,0,0,9,2,0,0,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,0,18,23,0,1,-1,-1,-1
20206,0,53,0,0,0,0,-1,-1,-1,3,0,0,0,0,1,17,0,42,-1,-1,-1,-1,-1,-1,35,13,0,5,41,0,68,0,3,100000005,-1,100000005,100000003,100000003,66
20392,0,0,0,-1,-1,-1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,4,38,80,-1,-1,-1,25,0,0,16,0,3,68,0,18,-1,-1,-1,100000003,100000003,3
21110,-1,-1,-1,0,0,0,-1,-1,-1,3,16,0,-1,-1,-1,0,0,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,41,15,68,0,30,-1,-1,-1,100000003,100000003,66
24570,0,53,0,-1,-1,-1,1,0,0,3,0,0,0,0,0,11,36,9,0,33,80,-1,-1,-1,100000003,100000003,0,0,41,0,-1,-1,-1,15,26,0,100000003,100000003,27
25209,0,0,26,0,0,0,1,0,0,35,0,14,0,0,4,0,26,0,0,19,80,-1,-1,-1,100000003,100000003,0,11,0,16,68,0,27,0,0,13,100000003,100000003,46
25546,0,0,0,-1,-1,-1,1,0,0,45,0,0,-1,-1,-1,-1,-1,-1,4,0,80,-1,-1,-1,-1,-1,-1,16,0,33,68,0,18,-1,-1,-1,-1,-1,-1
27694,0,1,0,-1,-1,-1,1,0,0,-1,-1,-1,0,0,1,35,21,67,12,0,80,-1,-1,-1,100000003,100000003,4,-1,-1,-1,68,0,19,95,24,0,100000003,100000003,46
28423,-1,-1,-1,-1,-1,-1,1,41,0,9,0,0,0,0,0,-1,-1,-1,0,0,80,-1,-1,-1,0,0,0,0,0,36,68,0,18,23,58,9,100000003,100000003,3
29258,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,49,0,0,8,21,0,12,0,80,-1,-1,-1,100000003,100000003,9,0,0,10,68,0,19,28,19,64,100000003,100000003,46
29719,0,0,0,0,0,0,1,0,0,38,0,31,-1,-1,-1,-1,-1,-1,0,6,80,-1,-1,-1,62,0,19,0,9,2,68,42,13,0,11,0,100000003,100000003,1
30219,0,21,1,0,6,0,1,0,14,0,2,0,-1,-1,-1,0,0,0,9,25,80,-1,-1,-1,100000003,100000003,0,0,100000006,100000006,-1,-1,-1,100000003,100000003,55,100000003,100000003,3
30335,0,0,0,-1,-1,-1,1,0,0,0,0,0,4,0,0,0,0,27,25,0,80,-1,-1,-1,0,0,2,28,0,14,68,0,18,23,0,13,100000003,100000003,3
31019,0,0,0,-1,-1,-1,1,91,0,46,0,0,0,0,33,0,20,0,5,0,80,-1,-1,-1,0,0,2,0,3,0,68,0,18,-1,-1,-1,100000003,100000003,3
31155,0,0,0,0,0,30,1,84,0,1,0,65,0,0,79,0,0,10,0,0,80,-1,-1,-1,0,4,10,0,0,22,-1,-1,-1,19,12,22,-1,-1,-1
32318,0,0,0,0,0,0,1,0,42,67,0,1,0,0,0,12,0,10,0,20,80,-1,-1,-1,100000003,100000003,0,11,42,86,68,20,23,13,9,0,100000003,100000003,46
32427,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,0,0,0,11,36,0,0,33,80,-1,-1,-1,100000003,100000003,0,-1,-1,-1,68,52,82,-1,-1,-1,100000003,100000003,0
32820,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,59,80,-1,-1,-1,0,42,0,6,0,6,68,0,18,23,0,0,100000003,100000003,3
33297,0,53,0,0,0,0,1,55,0,3,0,0,0,0,0,7,0,10,55,0,80,-1,-1,-1,-1,-1,-1,0,41,0,68,21,30,2,0,22,100000003,100000003,66
33601,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,1,0,21,67,12,0,80,-1,-1,-1,100000003,100000003,0,0,0,33,-1,-1,-1,95,0,34,-1,-1,-1
33983,0,0,0,-1,-1,-1,1,0,4,38,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,62,0,19,0,0,2,68,42,13,0,11,46,-1,-1,-1
34322,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,58,0,0,80,-1,-1,-1,-1,-1,-1,11,0,54,-1,-1,-1,0,4,81,100000003,100000003,46
34374,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,35,0,0,7,0,80,-1,-1,-1,100000003,100000003,0,0,0,49,-1,-1,-1,6,7,55,100000003,100000003,3
34789,0,0,0,0,0,0,1,0,0,36,0,0,30,0,0,-1,-1,-1,32,0,80,-1,-1,-1,0,5,2,7,0,2,68,53,19,11,0,38,-1,-1,-1
