,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
6830,0,0,0,0,11,40,-1,-1,-1,0,18,0,0,0,0,33,1,0,10,0,19,0,16,10,0,0,25,0,0,45,0,75,72,-1,-1,-1,-1,-1,-1
7830,0,32,6,0,0,0,0,30,0,22,18,0,-1,-1,-1,33,0,9,65,0,21,0,55,3,29,56,0,0,32,11,-1,-1,-1,1,36,22,-1,-1,-1
12153,-1,-1,-1,0,0,0,0,30,0,22,18,0,47,2,0,33,0,9,0,0,0,0,43,3,0,56,0,0,0,11,-1,-1,-1,-1,-1,-1,16,35,15
15840,0,0,0,0,64,0,0,0,0,-1,-1,-1,0,0,0,33,1,0,0,8,19,0,4,49,-1,-1,-1,0,65,2,0,72,72,62,100000006,100000006,-1,-1,-1
16652,0,0,24,100000005,-1,100000005,0,0,3,14,18,38,0,1,19,33,1,4,0,69,19,-1,-1,-1,19,1,51,35,100000006,100000006,48,51,72,3,5,26,-1,-1,-1
18937,0,0,0,0,64,0,0,0,0,34,18,0,0,0,3,33,1,0,35,8,19,0,4,1,0,9,0,0,65,0,-1,-1,-1,62,100000006,100000006,63,2,0
19165,0,6,0,0,8,0,4,0,0,22,18,19,-1,-1,-1,33,1,62,0,0,19,0,4,0,0,16,58,56,4,0,0,20,72,-1,-1,-1,2,2,41
20794,0,0,0,0,64,0,0,0,0,0,18,0,0,0,64,-1,-1,-1,0,8,19,0,4,3,0,3,0,10,65,0,0,72,72,-1,-1,-1,63,2,26
20878,-1,-1,-1,-1,-1,-1,0,0,8,0,18,0,0,0,11,33,1,13,0,0,19,60,0,0,100000005,-1,100000005,50,0,45,37,10,72,3,12,8,-1,-1,-1
21538,0,0,0,22,24,0,-1,-1,-1,0,18,0,0,0,0,-1,-1,-1,0,16,19,0,4,0,0,56,20,-1,-1,-1,48,36,72,100000005,-1,100000005,100000005,-1,100000005
21540,0,0,0,3,0,4,0,0,8,0,18,38,0,58,0,33,1,6,0,13,19,60,0,0,0,0,0,0,0,45,37,10,72,3,0,45,10,2,17
21944,0,0,0,-1,-1,-1,-1,-1,-1,0,18,0,-1,-1,-1,33,1,4,0,0,19,0,4,0,0,27,0,100000005,-1,100000005,66,36,72,100000005,-1,100000005,100000005,-1,100000005
22110,0,0,12,0,0,4,6,0,0,0,18,52,45,2,23,33,1,0,18,8,19,0,4,0,0,42,0,40,65,0,0,0,72,0,100000006,100000006,63,2,68
22315,0,0,0,0,64,0,0,0,37,0,18,0,-1,-1,-1,-1,-1,-1,0,8,19,0,4,0,0,0,0,0,65,21,0,72,72,62,100000006,100000006,-1,-1,-1
22478,-1,-1,-1,-1,-1,-1,0,30,0,22,18,0,9,2,0,33,0,9,-1,-1,-1,1,41,3,14,56,0,0,27,11,24,36,72,10,18,22,0,74,37
24107,0,6,0,0,10,0,4,0,17,6,18,0,-1,-1,-1,33,1,43,0,0,19,-1,-1,-1,0,19,0,0,4,0,0,14,72,-1,-1,-1,-1,-1,-1
24454,0,0,6,22,0,0,0,30,18,22,18,0,0,2,0,33,0,9,0,0,0,0,1,3,14,56,42,15,0,11,-1,-1,-1,0,0,22,15,2,37
25633,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,0,0,11,33,1,8,0,0,19,0,4,0,-1,-1,-1,14,42,44,-1,-1,-1,100000005,-1,100000005,7,2,14
25734,-1,-1,-1,0,0,4,0,0,18,25,18,0,-1,-1,-1,33,1,9,0,0,19,10,0,0,8,56,0,0,0,45,16,10,72,-1,-1,-1,3,2,17
27489,-1,-1,-1,0,0,3,18,0,0,-1,-1,-1,0,0,0,33,1,32,-1,-1,-1,0,0,0,18,1,0,0,0,45,0,7,72,3,24,5,65,2,17
27897,0,0,0,100000003,100000003,0,18,0,1,0,18,0,8,0,50,33,1,0,0,0,19,0,0,0,7,53,0,100000003,100000003,45,36,0,72,3,24,0,10,2,17
27905,0,0,0,6,64,1,0,0,7,43,18,0,0,81,0,33,1,0,0,8,19,0,4,90,34,0,0,-1,-1,-1,0,72,72,-1,-1,-1,63,2,64
28627,-1,-1,-1,-1,-1,-1,0,0,0,0,18,0,68,82,0,33,1,0,0,8,19,19,4,12,0,0,0,-1,-1,-1,0,72,72,-1,-1,-1,63,2,6
28979,0,0,0,0,64,0,-1,-1,-1,0,18,0,-1,-1,-1,33,1,0,35,8,19,0,4,0,36,36,0,-1,-1,-1,20,72,72,-1,-1,-1,63,2,0
29339,-1,-1,-1,11,8,0,4,0,0,0,18,0,-1,-1,-1,33,1,0,0,0,19,0,4,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,2,41
29548,0,0,0,4,0,0,0,0,0,46,18,0,0,0,39,33,1,8,0,5,19,25,4,21,-1,-1,-1,14,42,36,-1,-1,-1,100000005,-1,100000005,7,2,3
29674,0,0,0,0,64,0,0,0,0,0,18,5,0,10,0,33,1,0,0,8,19,0,4,1,0,0,0,-1,-1,-1,29,72,72,62,100000006,100000006,63,2,26
30983,0,61,0,0,24,0,0,0,10,0,18,0,27,3,0,-1,-1,-1,1,8,19,0,4,0,0,0,18,41,0,51,0,0,72,100000003,100000003,16,18,2,27
31157,0,0,0,0,64,26,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,8,19,70,4,0,-1,-1,-1,5,65,85,0,72,72,-1,-1,-1,63,2,26
32512,0,0,6,-1,-1,-1,5,30,0,-1,-1,-1,-1,-1,-1,33,14,9,0,0,78,0,17,3,0,56,0,0,0,11,24,0,72,0,48,22,20,13,10
32793,0,0,0,4,0,64,0,0,17,46,18,5,0,0,0,-1,-1,-1,0,0,19,-1,-1,-1,0,70,4,14,42,0,-1,-1,-1,100000005,-1,100000005,7,2,18
33595,-1,-1,-1,0,64,0,0,3,11,0,18,10,68,0,0,-1,-1,-1,0,8,19,82,4,28,0,10,5,10,65,0,0,72,72,62,100000006,100000006,-1,-1,-1
33692,0,6,0,0,8,0,4,0,0,22,18,19,-1,-1,-1,33,1,0,0,0,19,0,4,0,0,16,58,-1,-1,-1,0,20,72,-1,-1,-1,2,2,41
33823,0,0,0,-1,-1,-1,0,4,8,0,18,6,70,0,0,33,1,0,0,0,19,60,0,0,0,0,60,-1,-1,-1,7,10,72,3,58,0,0,2,17
34034,0,0,0,4,22,0,0,0,0,0,18,0,0,0,0,33,1,8,-1,-1,-1,-1,-1,-1,8,0,4,-1,-1,-1,-1,-1,-1,100000005,-1,100000005,7,2,10
34841,0,0,48,-1,-1,-1,59,0,0,-1,-1,-1,0,0,0,33,1,0,0,8,19,-1,-1,-1,47,0,4,9,65,0,71,72,72,-1,-1,-1,-1,-1,-1
35812,0,0,0,0,64,0,4,0,25,-1,-1,-1,0,22,0,33,1,6,36,8,19,23,4,0,-1,-1,-1,0,65,1,0,72,72,62,100000006,100000006,63,2,26
35882,0,31,6,0,26,0,0,30,0,22,18,0,0,2,0,33,0,9,35,65,0,6,0,3,0,56,0,0,85,11,-1,-1,-1,2,10,22,35,35,15
36366,0,0,0,0,64,18,0,0,0,43,18,0,-1,-1,-1,33,1,0,0,8,19,0,4,0,0,0,0,0,65,0,0,72,72,62,100000006,100000006,63,2,0
36738,0,0,0,0,64,0,0,0,2,43,18,0,0,0,0,33,1,0,0,8,19,-1,-1,-1,27,0,0,0,65,0,0,72,72,62,100000006,100000006,63,2,25
36826,0,0,0,0,64,0,0,0,0,0,18,0,0,0,0,33,1,0,0,8,19,83,4,0,18,0,0,0,65,80,0,72,72,-1,-1,-1,63,2,26
36949,0,0,0,0,0,0,6,0,0,-1,-1,-1,0,1,16,33,1,0,0,69,19,2,39,8,0,22,0,35,0,0,-1,-1,-1,3,29,0,1,2,17
37545,0,0,0,-1,-1,-1,18,27,0,0,18,0,8,0,0,-1,-1,-1,-1,-1,-1,4,0,0,0,0,23,-1,-1,-1,49,0,72,3,24,0,10,2,17
37610,0,0,0,0,64,0,1,0,0,0,18,0,0,0,3,33,1,0,-1,-1,-1,0,4,5,-1,-1,-1,0,65,50,20,72,72,62,100000006,100000006,63,2,42
37758,0,0,0,0,0,0,16,0,0,0,18,0,26,0,0,-1,-1,-1,0,8,19,42,4,12,-1,-1,-1,0,65,38,0,72,72,62,100000006,100000006,63,2,1
37957,-1,-1,-1,0,10,0,4,74,0,13,18,24,-1,-1,-1,33,1,26,0,59,19,-1,-1,-1,-1,-1,-1,0,4,27,-1,-1,-1,-1,-1,-1,0,2,41
38916,0,0,0,0,64,0,6,0,0,0,18,36,-1,-1,-1,33,1,9,8,8,19,1,4,13,-1,-1,-1,17,65,0,29,72,72,62,100000006,100000006,-1,-1,-1
39068,0,0,0,-1,-1,-1,0,0,0,0,18,0,0,0,3,33,1,0,-1,-1,-1,0,4,0,0,0,29,0,65,0,20,72,72,62,100000006,100000006,63,2,9
39372,0,3,0,0,0,0,0,0,0,0,18,0,31,2,0,33,1,78,0,8,19,0,4,0,-1,-1,-1,18,65,17,1,0,72,14,100000006,100000006,63,2,6
39587,0,0,18,0,34,0,8,0,0,0,18,0,0,1,0,33,1,0,3,69,19,-1,-1,-1,5,0,0,35,24,13,48,51,72,3,0,0,-1,-1,-1
39686,0,0,0,0,0,4,0,19,8,0,18,0,0,0,4,33,1,0,14,0,19,60,0,0,0,0,0,0,0,45,37,10,72,3,0,2,28,2,17
39714,0,0,0,11,0,4,0,0,8,-1,-1,-1,70,0,0,-1,-1,-1,0,0,19,60,0,37,0,0,21,31,74,45,0,10,72,3,0,0,-1,-1,-1
39744,0,0,0,4,0,1,24,0,0,34,18,0,0,0,0,33,1,8,0,0,19,0,4,13,8,0,4,14,42,0,-1,-1,-1,100000005,-1,100000005,7,2,10
39960,0,0,17,0,64,0,0,3,0,-1,-1,-1,68,82,0,33,1,0,0,8,19,-1,-1,-1,0,0,9,10,65,0,0,72,72,62,100000006,100000006,63,2,25
